Account,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,PQS_Program,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
416754,1,0.0,1,0.0,0,0,0,0,1,0,1,0,1,0,1.0,209.96,0,252337.0,5,0,1,0,0,35,2,16,0,0,0,7,2,0,3,8,57,3,15
429905,0,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,584.0,5,4,0,0,1,9,6,24,0,2,0,1,105,0,6,3,40,3,15
712876,0,2000.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,587731.0,5,4,0,0,1,43,2,2,0,2,2,1,95,1,6,7,97,1,15
214839,1,2500.0,1,16598.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,420206.0,5,0,1,0,0,29,6,11,2,0,0,36,65,0,1,8,152,0,15
238179,1,0.0,1,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,120782.0,5,1,1,0,0,9,2,24,0,2,0,1,116,0,2,2,35,2,15
781622,1,0.0,1,1200.0,0,0,1,1,1,1,1,1,1,0,1.0,167.07,1,179166.0,5,0,1,1,0,38,2,1,0,1,0,38,113,0,1,2,17,1,15
348255,0,2000.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,7489.0,5,1,1,0,1,4,2,12,0,3,0,52,120,0,2,8,185,3,15
248885,1,2500.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,74928.0,5,0,1,0,0,14,2,10,0,0,9,37,60,4,1,7,118,3,15
417400,0,2000.0,1,0.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,8476.0,1,1,2,0,0,9,2,24,0,2,0,1,116,0,0,8,40,3,15
761086,1,2287.0,1,1200.0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0,492809.0,5,3,1,1,0,1,2,4,1,2,1,1,23,1,3,7,140,1,15
280281,0,2500.0,1,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,65534.0,5,4,0,0,1,49,2,16,0,0,0,17,112,0,6,8,80,1,0
984799,1,0.0,1,1040.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,391646.0,3,3,1,0,0,20,2,3,0,1,6,23,36,4,1,7,13,0,15
774249,0,2500.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,5,4,1,0,1,9,2,24,0,2,0,1,116,0,6,8,35,1,15
746520,0,2000.0,0,0.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,80028.0,5,0,1,0,0,10,2,4,0,2,0,2,94,0,4,7,23,3,15
557848,0,2500.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,63192.0,5,0,0,0,0,4,2,12,0,3,2,36,118,4,1,7,185,3,15
707411,0,2000.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,212870.0,1,1,1,0,0,22,2,8,0,0,0,36,8,0,0,8,51,3,15
419920,0,2500.0,1,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,232005.0,5,0,0,0,0,17,2,16,0,0,0,6,109,0,1,8,42,3,15
169252,0,0.0,1,2400.0,1,0,0,1,1,1,0,0,1,0,1.0,534.02,0,249299.0,3,1,1,1,0,9,2,24,2,2,0,36,105,0,2,2,40,0,15
480015,0,0.0,1,878.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,373249.0,2,2,0,1,0,4,2,12,0,3,0,36,118,0,5,3,185,1,15
166266,0,481.0,1,1146.0,1,1,0,1,1,1,1,1,1,0,3.0,655.98,1,202961.0,5,0,1,0,0,4,2,21,0,3,0,36,42,0,1,3,197,1,15
456195,0,338.0,1,12000.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,38748.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,4,8,25,2,15
837084,1,334.0,0,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,342021.0,3,3,1,0,0,9,2,24,0,2,0,1,89,0,1,3,31,3,15
208274,0,0.0,1,2400.0,0,1,0,1,1,1,1,0,0,0,0.0,0.0,0,78279.0,5,0,1,0,0,14,2,10,0,0,0,39,88,0,4,2,82,0,15
166182,1,0.0,1,1200.0,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0,324004.0,5,0,1,0,0,10,2,4,0,2,0,2,44,0,3,7,31,1,15
418044,0,0.0,1,1190.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,184082.0,5,3,0,0,0,9,2,24,0,2,0,1,32,0,1,8,49,1,11
630653,0,2000.0,1,1200.0,0,0,0,0,1,0,0,0,1,0,2.0,834.85,0,93599.0,5,4,0,0,0,32,2,18,0,3,0,39,59,0,6,8,181,2,15
738559,1,2500.0,0,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,62150.0,1,1,1,0,0,22,6,8,0,0,0,37,108,0,0,3,41,3,15
44081,1,0.0,1,1200.0,0,0,0,1,1,1,1,1,1,0,3.0,629.94,1,258232.0,0,0,1,1,0,14,2,10,0,0,0,38,34,0,3,3,82,0,15
73045,0,1096.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,1.0,669.36,0,20208.0,5,0,1,0,0,4,6,12,0,3,0,39,27,0,4,8,185,1,15
693024,1,1454.0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1,184084.0,5,0,1,0,0,17,6,16,0,0,0,1,109,0,1,3,30,1,15
63492,1,2500.0,1,1200.0,0,1,0,1,1,1,0,0,1,0,3.0,2572.9,1,205272.0,1,0,1,0,0,4,2,12,0,3,0,37,97,0,0,8,185,0,15
688237,1,0.0,1,1200.0,0,0,1,0,1,1,1,0,0,1,0.0,0.0,0,216307.0,0,0,0,1,0,6,2,23,0,1,0,34,111,0,2,3,34,1,15
312724,0,2000.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,31860.0,2,2,0,0,0,1,6,4,0,2,1,2,38,1,5,7,102,3,15
936001,1,1710.0,1,582.0,1,0,0,0,1,0,1,0,1,0,1.0,1619.18,1,201089.0,5,0,1,0,0,6,2,23,0,1,0,33,11,0,2,8,34,1,15
431403,0,108.48,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,141026.0,5,0,1,1,0,23,2,11,0,0,0,38,66,0,1,3,91,1,15
267349,1,1525.0,1,1200.0,0,1,0,1,1,1,1,0,1,0,1.0,166.97,0,472007.0,0,0,1,1,0,1,2,4,0,2,0,1,23,0,4,7,102,1,15
981144,0,2500.0,1,0.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,84184.0,5,0,1,0,0,38,2,15,0,1,0,25,26,0,3,3,5,1,15
769573,1,2500.0,0,600.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,54814.0,5,4,1,0,0,31,6,15,0,1,6,24,29,4,6,7,2,1,15
762090,0,0.0,1,1200.0,0,0,1,1,1,1,1,0,0,0,0.0,0.0,0,177577.0,0,0,1,1,0,1,2,4,0,2,1,1,99,1,3,7,102,1,15
207270,0,2500.0,0,0.0,0,0,0,0,1,1,1,0,1,0,3.0,1103.52,0,94875.0,5,3,1,0,0,43,2,17,0,2,0,36,71,0,4,8,97,3,15
892775,0,2253.0,1,1200.0,0,0,0,1,1,1,0,0,1,0,3.0,304.66,1,143352.0,5,0,1,1,0,4,2,12,0,3,0,39,102,0,1,2,185,1,15
236515,1,0.0,1,1200.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,1,87144.0,5,0,1,0,0,1,2,4,0,2,1,1,99,1,1,7,102,0,15
557574,0,2000.0,1,0.0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0,772.0,5,4,2,0,1,9,2,24,0,2,0,1,32,0,6,8,49,3,15
268059,0,2500.0,1,2600.0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0,141897.0,5,0,1,0,0,12,6,11,0,0,0,38,45,0,4,2,122,1,15
165355,1,2500.0,1,1200.0,0,0,0,0,0,0,1,0,1,0,3.0,630.0,0,197087.0,5,0,1,0,1,36,2,17,0,2,16,34,87,3,1,7,120,1,15
588682,1,2000.0,0,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,33108.0,5,0,1,0,0,31,6,15,0,1,0,20,84,0,1,8,2,1,15
221542,1,2500.0,1,1200.0,1,1,0,0,1,0,1,0,0,1,0.0,0.0,1,18985.0,5,0,1,0,0,20,2,3,0,1,6,22,100,4,4,7,12,2,15
777511,0,1412.32,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,1,277582.0,3,0,1,1,0,38,2,1,0,1,0,39,113,0,2,2,17,1,15
760820,0,2500.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,5,4,0,0,1,1,2,4,0,2,1,1,23,1,6,8,140,3,15
538263,1,0.0,1,562.0,1,1,0,0,1,0,1,0,1,0,1.0,139.5,0,268681.0,5,3,1,0,0,34,2,23,0,1,0,26,111,0,1,2,2,1,15
28540,0,2500.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0,49372.0,5,0,1,0,1,4,6,12,0,3,0,53,102,0,2,8,193,3,15
630883,0,2000.0,1,1200.0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,209365.0,5,4,0,0,0,12,6,11,0,0,0,12,45,0,6,8,136,1,15
420511,0,2500.0,1,3600.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,113645.0,5,0,1,0,0,17,2,16,0,0,0,6,109,0,1,2,16,1,15
746268,0,2000.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,202878.0,5,3,1,0,0,22,2,8,0,0,0,36,8,0,4,8,6,2,15
534852,0,409.0,1,12000.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,19530.0,5,0,0,0,0,10,2,13,1,2,0,36,107,0,1,8,25,1,15
441345,1,0.0,1,0.0,1,1,0,1,1,1,1,1,0,0,0.0,0.0,1,206728.0,0,0,1,1,0,28,2,11,0,0,0,38,10,0,3,2,153,1,15
619122,1,79.0,1,1190.0,1,1,0,1,1,1,1,0,1,0,1.0,548.21,0,223268.0,0,0,1,1,0,2,2,14,0,2,0,18,37,0,1,8,142,1,1
310180,1,0.0,1,1200.0,0,0,0,0,0,0,1,0,1,1,1.0,874.64,0,128786.0,3,0,1,1,0,1,2,4,0,2,1,1,98,1,1,7,138,1,15
170744,1,0.0,1,900.0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0,154348.0,5,0,1,0,0,24,2,22,0,0,0,36,31,0,4,3,103,1,0
713316,0,2500.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,5,4,0,0,1,43,2,2,0,2,0,1,71,0,6,8,97,3,15
302446,0,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,150248.0,5,4,0,0,1,17,6,16,0,0,0,22,109,0,6,8,30,3,15
905298,0,2000.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,177438.0,5,4,1,0,0,34,6,15,0,1,0,20,16,0,6,1,2,3,15
393309,0,2175.0,1,1327.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,235950.0,1,1,0,0,0,19,2,23,0,1,0,36,63,0,0,3,7,2,15
672645,0,32.0,1,1200.0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0,163471.0,5,0,1,1,0,4,6,12,0,3,0,36,4,0,4,8,185,1,1
525540,1,2500.0,1,6897.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,271247.0,5,0,1,0,0,4,6,12,0,3,0,36,27,0,4,8,182,1,15
219771,1,1886.0,1,566.0,1,1,0,0,0,0,1,0,1,0,1.0,69.57,0,32637.0,5,0,1,0,1,31,6,15,0,1,0,20,16,0,1,8,2,1,15
380057,1,2460.0,1,1200.0,0,0,0,0,1,1,1,0,1,0,5.0,3571.01,0,361481.0,4,0,1,0,0,2,2,14,0,2,0,1,104,0,4,2,95,2,15
874313,0,0.0,1,0.0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,1,69303.0,1,1,0,1,0,22,2,8,0,0,0,38,122,0,0,3,41,3,15
21030,0,0.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,3.0,2235.87,1,336198.0,4,0,1,1,0,11,2,9,0,3,0,39,24,0,0,2,159,0,15
754098,0,2000.0,1,1000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,79288.0,5,4,1,0,0,31,2,15,0,1,0,20,16,0,6,8,2,1,15
769675,1,2500.0,0,400.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,256051.0,5,4,1,0,1,27,2,3,0,1,6,1,121,1,6,7,45,3,15
74401,1,555.0,1,1025.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,169130.0,0,3,1,1,0,27,2,3,0,1,0,37,12,0,1,3,50,1,15
409001,0,245.0,1,1098.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,115672.0,5,0,1,0,0,34,2,15,0,1,6,26,92,4,1,7,2,1,15
931117,1,0.0,1,1200.0,1,1,0,1,1,1,1,0,1,0,2.0,926.24,1,512816.0,5,0,1,0,0,6,2,23,0,1,0,34,111,0,1,3,34,0,15
385106,1,509.0,1,1200.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,79747.0,0,0,1,1,0,36,2,17,0,2,16,39,56,3,4,7,131,1,1
266852,0,0.0,0,1200.0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0,36867.0,1,1,0,0,0,4,2,12,0,3,0,39,118,0,0,8,185,0,15
891503,0,76.0,1,1200.0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0,91317.0,0,0,1,1,0,40,2,13,0,2,1,2,12,1,4,7,20,1,2
992506,1,2210.0,1,1200.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,257293.0,3,0,1,1,0,10,2,4,0,2,1,1,93,1,4,7,25,1,15
381845,0,2500.0,1,1200.0,0,0,0,0,0,0,0,0,1,0,2.0,499.59,0,1842274.0,1,0,1,0,1,34,2,15,0,1,9,25,84,4,0,7,2,1,15
461108,0,486.0,1,1200.0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1,141638.0,0,0,0,1,0,49,6,25,0,1,6,22,3,4,2,7,80,2,15
714729,0,648.0,1,0.0,1,1,0,0,1,1,1,0,1,0,4.0,2185.15,0,449868.0,2,2,0,0,0,43,6,17,0,2,0,38,40,0,5,2,106,1,15
763501,1,0.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,207941.0,0,0,1,1,0,1,2,4,1,2,1,1,23,1,3,7,102,1,15
2071,0,0.0,0,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,1,84973.0,3,0,1,1,0,47,2,5,0,3,0,39,30,0,2,3,191,6,15
484781,1,2500.0,1,0.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,134660.0,5,3,1,0,0,9,6,24,0,2,0,12,105,0,4,8,40,3,15
418955,0,2500.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,342516.0,5,4,0,0,0,17,4,16,0,0,0,7,106,0,6,8,42,3,15
630759,0,1915.0,1,867.0,1,1,0,1,1,1,1,0,1,1,2.0,1139.3,0,49119.0,5,0,0,0,0,4,2,12,0,3,0,37,120,0,4,3,185,1,15
833838,0,110.37,1,666.0,1,0,0,1,1,1,1,1,0,0,0.0,0.0,1,779688.0,0,0,1,1,0,27,2,13,0,2,0,1,25,0,2,3,18,5,15
695943,1,0.0,1,3250.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,151399.0,0,3,1,1,0,9,2,24,0,2,0,38,116,0,1,3,40,0,15
869081,1,0.0,1,1085.0,1,1,0,1,1,1,1,0,1,0,3.0,1181.69,0,219162.0,0,0,1,1,0,14,2,10,0,0,0,37,60,0,1,2,118,0,15
743826,0,2500.0,1,7050.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,75194.0,5,0,1,0,0,12,3,11,1,0,0,38,45,0,1,8,122,1,15
768013,0,2500.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,5,4,1,0,1,42,2,13,0,2,3,1,73,1,6,8,32,1,15
567196,0,561.0,1,7575.0,1,1,0,0,1,1,1,0,1,0,3.0,470.29,1,245730.0,5,0,0,1,0,11,1,9,2,3,0,36,24,0,3,3,159,4,15
565196,0,2000.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,269077.0,1,1,1,0,0,18,6,2,0,2,7,1,122,1,0,7,114,3,15
344595,1,2500.0,1,2400.0,0,1,0,0,1,1,1,0,1,0,2.0,2195.8,0,247428.0,5,0,1,0,0,2,4,14,0,2,0,34,104,0,1,8,90,0,15
902467,1,278.0,1,1200.0,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0,236467.0,0,3,1,1,0,27,2,13,0,2,0,12,25,0,1,8,18,1,15
630562,1,1466.0,1,1200.0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0,97938.0,5,1,1,0,0,34,2,23,0,1,6,22,9,4,2,7,33,1,1
805422,1,1756.0,1,931.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,334140.0,0,0,1,1,0,14,6,22,14,0,0,38,60,0,4,3,150,0,0
43083,1,0.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,1,161102.0,0,0,1,1,0,47,2,19,0,3,0,39,30,0,1,2,200,0,0
104512,0,260.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,124080.0,5,0,1,1,0,43,2,17,0,2,0,38,95,0,4,2,128,0,15
770804,1,0.0,1,0.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,300759.0,5,0,1,1,0,1,2,4,0,2,1,1,99,1,1,7,102,0,15
574350,0,290.0,0,800.0,0,0,0,1,1,1,0,0,1,0,3.0,759.48,0,413340.0,2,2,1,1,0,11,1,9,0,3,0,38,24,0,5,3,159,2,15
721584,0,2500.0,1,390.0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,31004.0,5,4,1,0,0,22,2,8,0,0,0,38,119,0,6,8,6,2,15
340755,0,1230.0,1,1200.0,0,0,0,0,1,0,0,0,1,0,6.0,6370.07,0,138996.0,5,3,1,0,0,32,2,18,0,3,0,39,59,0,4,3,181,1,3
623847,0,2000.0,1,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1765.0,5,0,0,0,1,34,2,15,0,1,0,20,11,0,1,8,2,1,15
427300,0,2000.0,0,1200.0,0,0,0,0,1,0,0,0,1,0,1.0,223.12,0,223455.0,5,4,0,0,0,4,6,12,0,3,0,37,118,0,6,8,185,1,15
1933,0,352.9,1,1200.0,0,0,1,0,1,0,1,0,0,0,0.0,0.0,0,89841.0,0,0,1,1,0,13,2,19,0,3,0,37,115,0,1,3,200,1,0
241936,0,2500.0,1,1166.0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0,18228.0,5,0,1,0,0,31,2,15,0,1,0,20,84,0,1,8,2,1,15
623944,0,2000.0,1,800.0,0,0,0,0,0,0,1,0,1,0,3.0,6049.22,0,239108.0,1,1,1,0,1,2,2,14,0,2,0,1,104,0,0,8,101,1,15
455931,1,362.95,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,1,134019.0,5,0,1,1,0,48,2,10,0,0,0,37,62,0,1,3,145,0,15
689988,1,0.0,1,4800.0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1,288627.0,0,0,1,0,0,43,2,2,1,2,0,1,15,0,4,2,113,1,15
739703,1,0.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,93724.0,0,0,1,1,0,22,2,8,0,0,0,27,20,0,2,8,6,0,15
712941,1,2500.0,1,1000.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,7865.0,5,0,1,0,0,34,2,15,0,1,0,36,11,0,6,8,2,1,15
287258,0,571.0,1,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,17640.0,5,4,1,0,1,4,6,12,0,3,0,37,118,0,6,8,185,1,15
754102,0,2500.0,1,1000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,59380.0,5,4,1,0,0,34,6,15,0,1,7,20,16,4,6,7,2,1,15
62481,0,2500.0,1,0.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,180171.0,5,3,0,0,0,1,2,4,0,2,1,1,99,1,4,7,102,0,15
483127,1,0.0,1,1200.0,0,0,0,0,1,0,0,0,1,0,1.0,165.14,0,63788.0,5,3,1,0,0,22,6,8,0,0,0,36,119,0,4,8,6,1,15
515429,1,1987.0,0,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,340773.0,0,0,1,0,0,2,1,14,0,2,0,2,28,0,1,8,142,1,15
667799,0,1279.0,1,1200.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,112134.0,1,0,0,0,0,20,2,3,0,1,6,22,100,4,0,7,12,0,15
557977,0,2000.0,1,0.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,831777.0,5,0,1,0,0,4,6,12,0,3,0,36,102,0,2,8,193,3,15
356902,1,0.0,1,930.0,1,1,0,1,1,1,0,0,1,0,3.0,2949.8,1,565312.0,5,0,1,1,0,24,2,22,0,0,0,1,31,0,1,2,95,1,0
132952,0,2500.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,84237.0,5,0,1,0,0,36,2,17,0,2,16,39,6,3,3,7,131,3,15
273392,0,0.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,37040.0,5,0,1,1,0,4,6,12,0,3,0,36,27,0,4,8,185,1,15
850930,1,0.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,1,161777.0,3,3,1,1,0,9,2,24,0,2,0,1,58,0,1,2,29,0,15
4462,0,0.0,1,1827.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0,198278.0,0,0,1,1,0,18,2,2,0,2,0,1,14,0,4,3,149,0,15
516245,1,1883.0,1,1190.0,1,1,0,0,1,1,0,0,0,0,0.0,0.0,1,213084.0,3,3,1,1,0,27,2,13,0,2,0,39,25,0,1,2,18,2,15
194944,1,0.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,88797.0,5,0,1,1,0,22,6,8,0,0,0,36,61,0,4,8,6,0,15
557362,0,546.0,1,1200.0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,98664.0,5,0,1,0,1,4,2,12,0,3,0,36,4,0,2,8,185,2,15
670633,0,1085.0,0,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,50133.0,5,3,0,0,0,9,2,24,0,2,0,38,58,0,4,8,29,1,15
500570,1,0.0,1,1200.0,0,0,0,0,1,1,1,0,1,0,1.0,534.24,0,158245.0,0,0,1,1,0,41,2,11,0,0,9,34,10,4,2,7,174,1,1
527860,1,2000.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,87694.0,5,4,1,0,0,34,6,15,0,1,0,21,92,0,6,3,2,1,15
123720,0,0.0,1,1188.0,1,1,0,1,1,1,0,0,1,0,1.0,69.5,1,88298.0,0,0,1,1,0,44,2,20,0,3,0,38,90,0,4,3,177,1,15
319272,0,2500.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,321858.0,2,2,0,0,0,20,6,3,0,1,6,22,36,4,5,7,13,3,15
461249,0,1016.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,19433.0,5,0,1,0,0,38,2,15,0,1,0,37,26,0,1,8,5,1,15
423033,0,0.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,115463.0,5,0,1,0,0,35,2,16,0,0,0,6,2,0,3,8,48,2,15
630534,1,2500.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,5.0,429.2,0,269365.0,5,0,1,0,0,10,2,4,0,2,1,1,94,1,2,7,4,1,15
646975,1,2000.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,53621.0,5,0,1,0,1,8,2,3,0,1,9,23,103,4,1,7,72,3,15
499094,1,0.0,1,1200.0,0,1,0,1,1,1,1,1,0,0,0.0,0.0,0,111067.0,0,0,1,1,0,27,2,13,0,2,0,1,25,0,1,3,18,1,15
358999,0,1915.0,1,20164.0,1,1,0,1,1,1,0,1,1,0,2.0,331.68,1,114229.0,0,3,0,1,0,14,2,22,4,0,0,38,60,0,4,2,150,0,15
245907,0,2500.0,1,1200.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,120863.0,5,4,0,0,0,40,2,13,0,2,0,2,12,0,6,7,65,1,15
760696,0,2500.0,0,600.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,31604.0,5,4,0,0,0,31,2,15,0,1,0,20,84,0,6,3,2,1,15
59709,0,2024.0,1,400.0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,1,159264.0,5,3,0,0,0,19,2,0,0,1,0,37,63,0,4,3,7,2,15
210328,1,1078.7,1,1998.0,1,1,1,1,1,1,1,0,0,0,0.0,0.0,1,260552.0,0,0,1,1,0,17,2,22,0,0,0,39,78,0,3,3,104,0,0
267911,0,2500.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,294004.0,5,0,1,0,0,10,2,13,0,2,1,2,51,1,1,7,21,3,15
646839,0,0.0,1,1200.0,0,0,0,1,1,1,0,0,1,0,2.0,3031.63,0,178109.0,0,3,1,1,0,43,2,2,0,2,0,39,15,0,1,3,107,0,15
453048,0,2500.0,0,1200.0,0,0,0,1,0,1,1,0,1,0,1.0,94.4,0,74976.0,1,1,0,0,0,42,6,14,0,2,1,1,64,1,0,7,112,2,1
287393,1,2500.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,6677121.0,5,3,1,0,1,45,6,3,0,1,0,16,100,0,4,8,12,3,15
992593,1,0.0,0,1200.0,0,0,0,1,1,1,0,0,1,0,1.0,70.07,0,419898.0,4,0,1,1,0,16,2,17,2,2,0,36,54,0,2,3,135,1,15
714496,0,2500.0,1,980.0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0,26394.0,5,4,1,0,0,9,2,24,0,2,0,37,105,0,6,8,40,1,15
760990,0,0.0,1,0.0,1,1,0,1,1,1,1,0,1,0,4.0,7553.4,0,435153.0,0,3,1,1,0,1,2,4,0,2,1,1,38,1,3,7,102,1,15
299455,0,1382.0,1,1200.0,0,1,0,0,0,0,1,0,1,0,2.0,685.39,0,149790.0,5,3,1,0,0,42,2,4,0,2,1,2,73,1,1,7,56,1,1
994517,0,2500.0,1,200.0,0,0,1,1,0,1,0,0,1,0,4.0,2220.54,0,223901.0,5,4,0,0,0,20,6,3,0,1,6,22,121,4,6,7,13,1,15
