Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
101921,57501,736410,20,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,119226.0,65846.0,15572.0,34619.0,3189.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,41,6,11,7,0,0,35,3,40,10,0,6,2,154,3,18,3
549657,15227,736110,30,1,0,2000.0,1,1200.0,0,1,0,0,720624,0,720624,735554,0,1,0,0,0,0.0,0.0,0,64186.0,46184.0,1402.0,12517.0,4083.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,38,6,25,0,1,6,11,25,18,3,4,4,7,9,1,18,15
672107,15009,735913,30,0,1,0.0,1,1200.0,0,1,0,1,735274,1,736579,735295,1,0,0,1,0,8.0,1911.55,0,199447.0,150899.0,2450.0,42541.0,3557.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,38,2,25,0,1,0,17,36,23,3,0,2,6,9,0,18,15
151447,57567,735731,30,1,0,2500.0,1,0.0,0,0,0,0,720624,1,736626,735521,1,1,0,0,0,0.0,0.0,0,64824.0,37663.0,6108.0,13873.0,7180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,41,2,11,0,0,0,17,39,23,10,0,4,3,174,3,14,0
17163,92509,734892,30,0,1,0.0,1,1200.0,0,1,0,0,735285,1,736612,735317,1,0,0,1,0,1.0,217.41,1,174716.0,145090.0,3345.0,20161.0,6119.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,2,12,0,3,0,17,36,23,4,0,4,8,185,0,18,15
31438,91786,735053,30,0,1,1051.0,1,1200.0,0,0,0,0,735290,1,736619,735311,0,0,0,0,0,0.0,0.0,1,198856.0,155603.0,5491.0,34778.0,2984.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,4,6,12,0,3,0,17,36,23,4,0,0,8,185,0,18,15
58301,92507,735489,30,1,0,2500.0,1,1200.0,0,0,0,1,720624,1,735541,735540,1,1,0,1,0,1.0,1343.2,0,471048.0,352079.0,42620.0,10048.0,66302.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,6,12,1,3,0,17,36,40,4,0,4,8,185,1,18,15
74494,92260,735290,30,0,0,2143.0,1,1200.0,0,0,0,0,735311,1,735667,735317,1,1,1,0,0,0.0,0.0,0,213033.0,197474.0,4814.0,8654.0,2091.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,4,6,12,0,3,0,17,39,23,4,0,0,8,186,0,18,15
83242,92352,735853,30,0,0,624.0,1,1200.0,0,1,0,0,736208,1,720624,736269,1,1,0,0,0,0.0,0.0,1,40824.0,30715.0,1608.0,6749.0,1752.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,4,2,12,0,3,0,17,39,23,4,0,4,8,185,1,18,15
83886,91786,735229,30,0,0,1512.0,1,1200.0,0,0,0,0,735375,1,736579,736577,0,1,0,1,0,2.0,977.44,0,25704.0,18328.0,857.0,3781.0,2738.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,6,12,0,3,0,28,53,40,4,0,4,8,185,0,18,15
144205,92373,734825,30,1,1,1686.0,1,1200.0,0,0,0,1,720624,1,736506,735215,1,0,0,1,0,1.0,192.66,1,107420.0,94704.0,3259.0,6576.0,2881.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,40,4,0,4,8,185,1,18,15
157573,92553,734617,30,0,1,910.0,1,1200.0,0,0,0,1,720624,0,736131,735215,1,0,0,0,0,0.0,0.0,1,100174.0,82701.0,1351.0,13472.0,2650.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,4,6,12,0,3,0,17,39,23,4,0,5,3,185,1,18,15
333208,57568,735691,30,0,0,2500.0,0,0.0,0,0,0,0,735699,1,736529,735708,1,0,0,0,0,0.0,0.0,0,31833.0,18458.0,413.0,10301.0,2661.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,41,3,11,0,0,0,17,38,23,10,0,6,8,154,3,1,1
162348,92586,735690,30,0,0,1068.0,1,1200.0,1,0,0,0,720624,0,735941,735745,0,1,0,0,0,0.0,0.0,0,177067.0,96159.0,2934.0,6304.0,71669.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,2,17,36,28,4,4,4,7,185,1,18,15
162670,91737,735690,30,0,0,2239.0,1,1200.0,0,0,0,0,720624,0,720624,735578,0,1,0,1,0,2.0,446.24,0,95293.0,84112.0,112.0,5894.0,5176.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,6,12,0,3,0,17,36,40,4,0,4,8,185,1,18,15
162831,91740,735723,30,0,0,655.0,1,800.0,0,1,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,310.2,0,157474.0,137150.0,5783.0,9170.0,5371.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,6,12,0,3,0,17,36,40,4,0,4,8,185,1,18,15
346454,58631,735915,30,1,0,540.0,1,859.0,1,1,0,0,736017,1,736622,735335,0,1,0,0,0,0.0,0.0,0,67000.0,49250.0,4414.0,9298.0,4038.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,28,2,11,0,0,0,17,38,23,10,0,0,8,139,0,15,0
179486,91730,733874,30,0,0,2500.0,1,1200.0,0,0,0,0,735285,1,736612,735317,1,0,0,0,0,0.0,0.0,0,7043903.0,6966081.0,13097.0,61126.0,3598.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,4,6,12,0,3,0,17,36,23,4,0,5,3,185,0,18,15
184996,92395,735752,30,0,0,1700.0,1,1200.0,1,1,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,74097.0,58874.0,2903.0,10159.0,2161.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,4,2,12,0,3,0,17,36,23,4,0,5,8,185,0,18,15
196320,92503,735908,30,1,0,1587.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,43069.0,34842.0,1031.0,5342.0,1854.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,4,2,12,0,3,0,17,36,23,4,0,0,8,185,3,18,15
207322,92277,735844,30,0,0,1108.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,1,0.0,0.0,0,262990.0,243322.0,3511.0,10816.0,5341.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,4,6,12,0,3,0,17,36,40,4,0,6,8,185,3,18,15
256345,91364,736070,30,0,0,2000.0,0,0.0,0,0,0,0,736130,1,736626,736156,0,0,0,0,0,0.0,0.0,0,470758.0,464639.0,15.0,5387.0,717.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,6,12,0,3,0,0,1,23,4,0,6,2,185,3,18,15
261527,92563,736004,30,0,0,1922.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,150335.0,124950.0,12981.0,9921.0,2483.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,4,6,12,0,3,0,17,36,23,4,0,5,8,185,1,18,15
271696,92505,733595,30,0,1,0.0,1,0.0,1,0,0,0,720624,1,736468,735215,1,1,0,0,0,0.0,0.0,1,113025.0,88588.0,2478.0,14676.0,7283.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,2,12,0,3,0,17,36,23,4,0,1,3,185,0,18,15
304247,91710,735893,30,0,0,416.0,1,1200.0,0,0,0,0,736102,1,736620,736180,0,1,0,0,0,0.0,0.0,0,37682.0,32460.0,1921.0,1822.0,1480.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,0,4,2,12,0,3,0,17,36,40,4,0,2,8,185,1,18,15
347611,92373,735998,30,0,0,661.0,0,0.0,0,0,0,0,736349,1,720624,736394,0,1,0,0,0,0.0,0.0,0,170538.0,156586.0,1796.0,11386.0,770.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,6,12,0,3,0,17,36,40,4,0,4,8,185,3,18,15
349221,91730,736026,30,0,0,0.0,1,0.0,0,0,0,0,736201,1,736612,736261,0,1,0,0,0,0.0,0.0,0,57598.0,45987.0,3895.0,6076.0,1640.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,4,2,12,0,3,0,17,36,40,4,0,2,8,185,3,18,15
456803,92592,736062,30,0,0,1375.0,1,1200.0,0,0,0,0,736452,1,720624,736473,0,1,0,0,0,0.0,0.0,0,25565.0,17816.0,2759.0,3564.0,1427.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,40,4,0,2,8,185,1,18,15
457286,92240,736040,30,0,0,1733.0,0,0.0,0,0,1,0,736075,0,720624,720624,0,1,0,0,0,0.0,0.0,0,90667.0,79086.0,1782.0,8239.0,1560.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,4,2,12,0,3,0,17,36,40,4,0,0,8,186,3,18,15
468288,92346,736018,30,0,0,1601.0,1,1200.0,0,1,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,223.12,0,151073.0,114712.0,2033.0,27945.0,6382.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,2,12,0,3,0,17,37,23,4,0,4,8,185,1,18,15
469737,92870,736174,30,0,0,2000.0,1,1200.0,0,0,1,1,736192,1,736618,736199,1,0,0,0,0,0.0,0.0,0,1064800.0,993287.0,14198.0,56626.0,689.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,4,2,12,0,3,0,17,36,23,4,0,6,3,185,1,18,15
505522,92236,734368,30,1,1,0.0,1,962.0,1,1,0,1,720624,0,736625,735215,1,1,0,0,0,0.0,0.0,0,217354.0,176023.0,3439.0,30259.0,7632.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,4,2,12,0,3,0,17,36,23,4,0,3,6,186,0,18,15
557212,92503,736384,30,0,0,2000.0,1,0.0,0,0,0,0,736511,1,720624,736513,1,0,0,0,0,0.0,0.0,0,89374.0,77707.0,2019.0,7581.0,2066.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,4,4,12,0,3,0,17,38,23,4,0,6,8,185,3,18,15
557362,92395,736082,30,0,0,546.0,1,1200.0,0,1,0,0,720624,0,736285,720624,0,1,0,0,0,0.0,0.0,0,98664.0,71786.0,2423.0,17130.0,7325.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,2,12,0,3,0,17,36,40,4,0,2,8,185,2,18,15
557888,92410,736221,30,0,0,983.0,1,1200.0,0,0,0,0,736252,1,736559,736261,0,0,0,1,1,5.0,1250.44,0,53476.0,41514.0,575.0,9225.0,2161.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,2,12,0,3,0,17,38,23,4,0,6,8,185,4,18,15
571421,89134,736158,30,1,0,2000.0,1,660.0,1,0,0,0,736157,1,736381,736185,1,1,0,0,0,0.0,0.0,0,102788.0,83552.0,2269.0,15290.0,1678.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,33,2,12,0,3,0,17,37,23,4,0,2,8,195,1,18,15
575822,92399,736174,30,0,0,294.0,1,1200.0,0,0,0,0,736237,1,736605,736289,0,0,0,0,0,0.0,0.0,0,47273.0,44778.0,565.0,1173.0,757.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,4,2,12,0,3,0,17,36,23,4,0,6,8,185,0,18,15
649555,91786,736363,30,0,0,998.0,1,1200.0,0,0,0,1,736383,1,736614,736387,1,1,0,1,0,1.0,2126.66,0,35024.0,29261.0,384.0,3942.0,1438.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,23,4,0,4,8,185,2,18,15
653050,92503,736320,30,0,0,1172.0,1,1200.0,0,0,0,0,720624,1,720624,736361,1,1,0,0,0,0.0,0.0,0,31104.0,24506.0,1579.0,4190.0,830.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,40,4,0,2,8,185,2,18,15
360955,57580,734100,30,1,1,0.0,1,2145.0,1,1,0,1,720624,1,736626,735402,1,1,0,0,0,0.0,0.0,0,175450.0,116700.0,3097.0,43719.0,11935.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,41,2,11,0,0,0,17,38,23,10,0,4,2,154,0,14,0
712138,91740,736357,30,0,0,2000.0,1,400.0,0,0,1,0,736405,1,720624,735318,1,1,0,0,0,0.0,0.0,0,75480.0,69754.0,611.0,2585.0,2531.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,2,17,36,23,4,4,2,7,185,2,18,15
712283,91740,736333,30,0,0,1762.0,1,976.0,1,0,0,0,736377,1,720624,735309,0,1,0,0,0,0.0,0.0,0,68908.0,62403.0,2576.0,1262.0,2667.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,4,2,12,0,3,0,17,36,23,4,0,3,8,185,1,18,15
712940,92262,736402,30,0,0,511.0,1,600.0,1,0,0,0,736425,1,736625,736389,1,1,0,1,0,1.0,2126.66,0,99717.0,85789.0,2716.0,8666.0,2546.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,4,2,12,0,3,2,17,36,23,4,4,0,7,186,1,18,15
713351,91710,736425,30,0,0,2000.0,1,1200.0,0,0,1,0,736605,1,736620,720624,1,1,0,0,0,0.0,0.0,0,4347.0,2627.0,31.0,1299.0,390.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,23,4,0,2,8,185,1,18,15
713584,89118,736549,30,0,0,2500.0,1,400.0,0,0,0,0,736560,1,720624,736569,0,1,0,0,0,0.0,0.0,0,14455.0,10819.0,220.0,2154.0,1263.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,33,2,12,0,3,0,17,36,23,4,0,6,8,195,2,18,15
714224,92029,736451,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,1,1,0,0,0,0.0,0.0,0,225177.0,214475.0,354.0,9528.0,820.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,2,12,0,3,0,17,36,23,4,0,2,8,193,3,18,15
715940,91709,736530,30,0,0,2500.0,1,90.0,1,0,0,1,736529,0,736404,720624,1,1,0,0,0,0.0,0.0,0,14913.0,10214.0,151.0,3097.0,1450.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,2,12,0,3,0,17,37,23,4,0,4,8,185,0,18,15
716322,92345,736557,30,0,0,2500.0,1,200.0,0,0,1,0,720624,0,720624,736486,0,1,0,0,0,0.0,0.0,0,132802.0,116175.0,686.0,14265.0,1676.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,4,2,12,0,3,2,17,36,23,4,4,2,7,185,2,18,15
754179,92675,736472,30,0,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,325.0,0.0,0.0,0.0,325.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,4,6,12,0,3,0,17,37,23,4,0,6,8,185,3,18,15
754955,92592,734707,30,0,1,0.0,1,1200.0,0,1,0,0,735375,1,735835,735388,0,0,0,1,0,2.0,348.44,0,697399.0,635123.0,3207.0,52887.0,6181.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,40,4,0,4,8,185,1,18,15
756404,92505,736535,30,0,0,2500.0,0,400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,-1813.0,-844.0,480.0,-1698.0,249.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,4,2,12,0,3,0,17,37,23,4,0,0,8,185,2,18,15
760813,91765,736559,30,0,0,2500.0,0,400.0,0,0,1,0,736625,1,720624,720624,0,1,0,0,0,0.0,0.0,0,24610.0,21117.0,72.0,3230.0,191.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,4,2,12,0,3,0,17,37,23,4,0,6,8,185,1,18,15
760817,92211,736539,30,0,0,2500.0,0,400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,24697.0,11023.0,974.0,10933.0,1767.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,4,2,12,0,3,0,17,34,23,4,0,6,8,186,1,18,15
769591,91710,736551,30,0,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,735215,0,1,0,0,0,0.0,0.0,0,31600.0,26457.0,754.0,3625.0,765.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,4,2,12,0,3,0,17,37,23,4,0,6,8,185,1,18,15
774220,91724,736576,30,0,0,2500.0,0,1400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,2,12,0,3,0,17,37,23,4,0,6,8,185,1,18,15
973655,92408,732556,30,0,1,0.0,1,1200.0,0,0,0,0,736248,1,736626,735335,1,0,0,0,0,0.0,0.0,1,628542.0,528773.0,13219.0,83384.0,3166.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,4,2,12,0,3,0,17,36,23,4,0,1,3,185,1,18,15
16280,1879,735242,30,1,0,0.0,1,2400.0,1,1,0,0,735285,1,736194,735295,0,1,0,0,0,0.0,0.0,0,277592.0,192546.0,6019.0,65425.0,13603.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,19,2,0,0,1,0,17,38,25,5,0,4,3,7,1,18,15
395774,57533,734659,30,1,1,2203.0,1,2145.0,1,1,0,1,735395,1,736627,735402,1,0,0,1,0,1.0,68.94,0,125655.0,77678.0,4730.0,27780.0,15467.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,41,2,11,0,0,0,17,38,23,10,0,4,2,154,1,14,0
363318,66434,736441,30,0,0,2500.0,1,5800.0,0,0,0,0,720624,1,736622,736012,1,1,0,0,0,0.0,0.0,0,132586.0,92079.0,3786.0,31073.0,5648.0,1,1,1820293.0,338598.0,211.0,52000.0,0.5075879125388026,8948.31,115.0,49300.0,6248.0,0.8875207028155829,5,0,0,0,16,2,22,0,0,0,17,33,27,31,0,6,0,85,1,6,0
254771,4043,732586,30,0,1,1842.11,1,1200.0,0,0,0,1,735330,1,736590,735346,1,0,0,0,0,0.0,0.0,1,118660.0,76303.0,4107.0,33629.0,4620.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,21,2,0,0,1,0,17,34,25,5,0,4,3,1,1,18,15
304555,3303,733602,30,0,1,0.0,1,1111.0,1,1,0,1,735304,1,736465,735335,1,1,0,0,1,0.0,0.0,0,158845.0,105234.0,2614.0,42745.0,8252.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,30,2,0,0,1,0,17,34,23,5,0,0,8,7,0,18,15
392406,1463,732967,30,1,1,0.0,1,2400.0,1,1,0,1,735332,1,736194,735295,1,1,0,1,0,2.0,1108.5,1,399087.0,256962.0,8612.0,117927.0,15587.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,19,2,0,0,1,0,17,38,25,5,0,1,3,7,0,18,15
394446,1851,734772,30,0,1,1330.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,1,35993.0,25238.0,1651.0,4591.0,4514.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,19,6,0,0,1,0,17,37,25,5,0,0,8,7,1,18,15
407013,1844,734792,30,1,1,0.0,1,1193.0,1,1,0,0,735319,1,736253,735331,0,0,0,1,0,1.0,337.28,0,159060.0,142824.0,2293.0,5771.0,8172.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,19,2,0,0,1,0,17,37,25,5,0,1,8,7,0,18,15
508705,3229,733785,30,1,1,484.0,1,1200.0,0,0,0,1,735380,1,736619,735519,1,1,0,0,0,0.0,0.0,1,138354.0,85738.0,4232.0,26315.0,22069.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,30,2,0,0,1,0,17,37,23,5,0,0,3,7,0,18,15
508721,1469,732586,30,1,1,0.0,1,1200.0,0,0,0,1,735446,1,736626,735458,1,1,0,1,0,5.0,830.4,1,283953.0,183356.0,6009.0,73591.0,20996.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,19,2,0,0,1,0,17,37,25,5,0,1,3,7,1,18,15
518910,4046,732708,30,0,1,1639.61,1,1200.0,0,0,0,0,736007,1,736557,736017,1,0,0,0,0,0.0,0.0,0,58358.0,30076.0,1420.0,10156.0,16705.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,21,2,0,0,1,0,17,37,23,5,0,1,8,1,1,18,15
588532,1826,736287,30,0,0,1113.0,1,225.0,1,1,0,0,736343,1,736619,736361,0,1,0,0,1,0.0,0.0,1,10422.0,7187.0,403.0,1191.0,1642.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,19,2,0,0,1,0,17,37,25,5,0,1,8,7,1,18,15
663989,1826,735170,30,1,0,100.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,4169.0,294.0,-18.0,1715.0,2177.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,19,2,0,0,1,0,17,37,25,5,0,0,8,7,0,18,15
668450,5081,732651,30,0,1,0.0,1,1100.0,1,1,0,1,720624,1,735771,735436,1,1,0,0,0,0.0,0.0,0,159167.0,120051.0,4824.0,23902.0,10391.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,46,2,0,0,1,0,17,37,23,5,0,0,3,24,0,18,15
396891,57625,735675,30,0,0,2500.0,1,8912.0,1,1,0,0,736090,1,736398,735640,0,1,0,0,0,0.0,0.0,0,57787.0,35867.0,1913.0,15580.0,4427.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,41,2,11,1,0,0,17,39,23,10,0,4,2,154,1,9,1
746314,4102,736402,20,0,0,2000.0,1,0.0,0,0,0,0,720624,1,736481,720624,0,1,0,0,0,0.0,0.0,0,112569.0,83653.0,739.0,24043.0,4133.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,21,2,0,0,1,0,15,31,40,5,0,4,8,1,3,18,15
409433,58421,733496,30,1,1,0.0,1,470.0,1,1,1,1,735311,1,736557,735335,1,0,0,1,0,1.0,1609.88,1,110902.0,58241.0,1282.0,40336.0,11043.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,28,2,11,0,0,4,17,38,23,10,4,4,2,153,0,18,0
304550,54409,732288,30,1,1,1829.0,0,1200.0,0,0,0,1,735527,1,736589,735540,1,1,0,1,0,1.0,374.73,0,412451.0,296254.0,22797.0,71382.0,22017.0,1,1,1414299.0,1088054.0,453.0,117000.0,0.4251389380373268,127678.28,97.0,104526.0,19077.0,0.8456590859445159,5,0,0,0,48,2,11,0,0,0,17,38,23,110,0,1,3,145,0,6,0
756418,58078,733881,30,0,1,603.0,1,700.0,1,1,0,0,735354,1,736618,735388,1,0,0,0,0,0.0,0.0,0,421148.0,260946.0,20007.0,120383.0,19812.0,1,1,1403642.0,1141049.55,15041.0,83974.0,0.5117970551711903,13019.72,21.0,44213.0,7279.0,0.8586382350656413,3,3,0,0,28,6,11,0,0,0,17,39,23,10,0,3,2,153,5,6,3
