,Account,Hm_Start_Dt,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
1079,529566,734484,0,138.0,1,1200.0,0,1,0,0,735550,1,736263,735561,1,1,0,1,0,4.0,2226.77,1,157621.0,5,0,1,0,0,31,2,15,0,1,0,20,29,0,4,8,2,1,15
1080,534605,736355,0,2000.0,0,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,96959.0,5,0,1,0,0,31,6,15,0,1,6,26,29,4,1,7,2,1,15
1081,551815,735222,1,0.0,1,1200.0,0,0,0,0,735500,1,736625,735512,0,1,0,0,1,0.0,0.0,0,198488.0,5,0,1,0,0,31,2,15,0,1,0,20,29,0,4,8,2,0,15
1082,552028,735704,0,441.0,1,538.0,1,1,0,1,736318,1,736619,735703,1,1,0,1,0,1.0,229.69,1,325317.0,5,0,1,0,0,31,2,15,0,1,0,19,29,0,4,8,2,1,15
1083,554244,735710,1,1274.0,1,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,54692.0,5,0,1,0,0,31,2,15,0,1,6,26,29,4,1,7,2,1,15
1084,175812,735578,0,1982.0,1,4800.0,0,0,0,0,735667,1,736622,735694,1,0,0,0,0,0.0,0.0,0,55217.0,5,4,0,0,0,16,2,17,0,2,16,39,54,4,6,7,152,2,0
1085,577212,735074,0,2500.0,0,1200.0,0,0,0,0,735501,1,736622,735512,0,0,0,1,0,1.0,2126.66,0,620048.0,5,3,1,0,0,31,2,15,0,1,0,20,29,0,1,3,2,1,15
1086,623794,736194,0,836.0,1,1200.0,0,1,0,0,736230,1,736606,736240,0,1,0,0,1,0.0,0.0,0,42619.0,5,0,1,0,0,31,2,15,0,1,0,37,29,0,4,3,2,1,15
1087,646854,736283,0,819.0,1,1200.0,1,1,0,1,736356,1,736614,736342,1,1,0,1,0,1.0,92.48,0,35145.0,5,0,1,0,0,31,2,15,0,1,6,25,29,4,4,7,2,1,15
1088,712721,736425,0,2000.0,1,1200.0,0,0,0,0,720624,0,720624,735380,0,1,0,1,0,3.0,1426.87,0,82125.0,5,0,1,0,0,31,2,15,0,1,0,36,29,0,1,3,2,1,15
1089,769056,734631,1,1151.0,1,2332.0,1,1,0,1,735515,1,736548,735527,1,1,0,0,0,0.0,0.0,1,359328.0,5,0,1,0,0,31,2,15,0,1,0,1,29,0,1,2,2,1,15
1090,769573,736559,1,2500.0,0,600.0,0,0,1,0,720624,0,720624,736562,0,1,0,0,0,0.0,0.0,0,54814.0,5,4,1,0,0,31,6,15,0,1,6,24,29,4,6,7,2,1,15
1091,920444,735341,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,735380,0,1,0,0,0,0.0,0.0,0,64497.0,5,0,1,0,0,31,6,15,0,1,0,36,29,0,1,8,2,1,15
1092,2071,732585,0,0.0,0,1200.0,0,0,0,1,735491,1,736565,735512,1,1,0,0,0,0.0,0.0,1,84973.0,3,0,1,1,0,47,2,5,0,3,0,39,30,0,2,3,191,6,15
1093,2352,732556,1,0.0,1,1200.0,0,0,0,0,735753,1,736611,735778,1,1,0,0,1,0.0,0.0,1,199421.0,0,0,1,1,0,47,2,5,0,3,0,38,30,0,1,2,200,0,15
1094,159420,735864,0,2500.0,1,265.0,1,1,0,0,720624,1,736535,735402,1,0,0,1,0,1.0,0.0,0,120997.0,5,4,0,0,0,14,4,22,0,0,9,27,31,4,6,7,87,0,0
1095,8169,736041,1,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,47563.0,5,0,1,0,1,47,6,5,0,3,9,38,30,4,1,7,200,3,15
1096,9092,735376,0,2271.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,49227.0,5,3,1,0,1,0,1,6,0,3,9,37,30,4,4,7,0,3,15
1097,421305,732924,1,439.63,1,1200.0,0,1,1,0,735297,1,736618,735303,1,1,0,0,0,0.0,0.0,1,334396.0,0,0,1,1,0,14,2,22,0,0,0,38,60,0,1,2,104,1,0
1098,17293,732524,1,0.0,1,1200.0,0,1,0,1,735319,1,736622,735331,1,1,0,0,0,0.0,0.0,1,171200.0,0,0,1,1,0,47,2,19,0,3,0,38,30,0,1,3,200,1,15
1099,21378,735501,0,2375.0,1,1200.0,1,0,0,0,735916,1,736625,736248,0,0,0,1,0,1.0,532.57,0,130612.0,5,4,1,0,0,0,6,6,0,3,9,37,30,4,6,7,0,1,15
1100,571501,735237,0,2500.0,1,0.0,0,0,0,0,735985,1,736083,735997,0,1,0,0,0,0.0,0.0,1,81521.0,5,3,1,0,0,14,6,10,0,0,6,22,60,4,1,7,118,3,2
1101,778670,733071,0,1463.0,1,550.0,1,1,1,1,735404,1,736161,735451,1,0,0,0,0,0.0,0.0,1,168143.0,0,3,0,1,0,14,2,22,3,0,0,38,60,0,1,2,118,1,1
1102,53697,735242,0,2500.0,1,825.0,1,1,0,1,735361,1,736424,735395,1,1,1,1,0,1.0,183.5,1,110191.0,5,0,1,0,0,47,2,5,0,3,0,38,30,0,2,2,200,0,15
1103,158615,736075,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,1,1,0,1,0,1.0,138.78,0,80636.0,1,1,1,0,1,0,6,6,0,3,24,39,30,4,0,7,160,3,15
1104,191299,735866,1,2500.0,0,0.0,0,0,0,0,736013,1,736624,736023,0,1,0,0,0,0.0,0.0,0,124619.0,5,1,1,0,0,0,4,6,0,3,9,37,30,4,2,7,97,3,15
1105,242289,732677,0,0.0,0,1200.0,0,0,0,1,735564,1,736625,735589,1,0,0,0,1,0.0,0.0,0,70908.0,1,1,0,1,0,13,2,19,0,3,0,39,30,0,0,8,200,0,15
1106,252521,732769,0,1328.63,1,1200.0,0,0,0,0,735444,1,736545,735479,1,0,0,0,0,0.0,0.0,0,490427.0,2,2,0,1,0,47,2,5,0,3,0,38,30,0,5,3,191,5,15
1107,420639,732881,1,591.49,1,2584.0,1,1,1,1,720624,1,736627,735331,1,0,0,0,0,0.0,0.0,0,217443.0,0,3,1,1,0,22,2,10,0,0,0,38,49,0,1,3,52,1,0
1108,396112,732556,1,0.0,1,1200.0,1,0,0,1,735315,1,736612,735331,1,1,0,0,1,0.0,0.0,0,146476.0,0,0,1,1,0,47,2,5,0,3,0,38,30,0,3,3,200,0,15
1109,805422,734470,1,1756.0,1,931.0,1,1,0,0,735404,1,736607,735423,1,1,0,0,0,0.0,0.0,0,334140.0,0,0,1,1,0,14,6,22,14,0,0,38,60,0,4,3,150,0,0
1110,29371,732974,1,0.0,1,16598.0,1,1,0,1,735290,1,736623,735331,1,1,0,1,0,10.0,3716.55,1,285125.0,0,0,1,1,0,29,2,7,2,3,0,36,65,0,1,2,163,1,0
1111,954725,735755,1,2500.0,0,0.0,0,0,0,0,736056,1,736480,736191,1,0,0,0,0,0.0,0.0,0,51161.0,5,4,0,0,0,29,6,11,0,0,0,38,22,0,6,3,122,3,0
1112,34705,734073,1,0.0,1,16598.0,1,1,0,1,735558,1,736559,735346,1,1,0,1,0,1.0,70.07,0,272559.0,4,0,1,1,0,29,1,11,2,0,0,36,65,0,2,8,152,1,2
1113,804132,734892,0,0.0,1,1016.0,1,1,0,1,735559,1,736621,735317,1,0,0,0,0,0.0,0.0,0,119372.0,5,1,0,0,0,16,6,17,0,2,0,39,54,0,2,3,135,1,0
1114,826265,735825,0,0.0,1,1200.0,0,0,0,0,720624,1,736625,735723,0,0,0,1,0,5.0,2837.98,0,234684.0,4,4,0,1,0,13,6,20,0,3,0,39,90,0,4,8,172,1,0
1115,181424,735570,1,2500.0,1,1200.0,0,1,0,1,735807,1,720624,735828,1,1,0,0,0,0.0,0.0,0,138940.0,5,0,1,0,0,16,2,22,0,0,0,38,31,0,1,3,85,0,0
1116,101585,733602,0,1504.0,1,1200.0,0,1,0,0,735389,1,735555,735402,1,0,0,0,0,0.0,0.0,0,103932.0,3,3,1,1,0,24,6,22,0,0,1,1,31,1,4,7,92,5,15
1117,30676,732585,0,0.0,1,4800.0,0,0,0,1,720624,1,735926,735701,1,1,0,0,0,0.0,0.0,1,253285.0,5,0,1,1,0,43,2,2,2,2,0,39,15,0,1,3,113,0,3
1118,193275,734396,1,2500.0,1,6000.0,0,0,0,0,735508,1,736557,735729,1,1,0,0,0,0.0,0.0,0,128451.0,3,0,1,0,0,18,2,2,1,2,0,2,14,0,1,3,149,2,1
1119,274809,734206,0,1889.0,1,20164.0,1,1,0,1,720624,1,736590,735311,1,0,1,1,0,3.0,4109.07,1,168099.0,1,1,0,1,0,14,6,10,4,0,0,38,60,0,0,2,133,0,12
1120,121017,735388,0,2500.0,1,5800.0,0,0,0,0,736153,1,736622,736012,1,1,0,1,0,1.0,2126.66,0,192612.0,5,0,1,0,0,29,2,11,0,0,0,33,31,0,1,2,122,1,15
1121,152131,735375,0,2381.0,1,1200.0,0,0,0,0,735491,1,736375,735474,0,0,0,0,0,0.0,0.0,0,55410.0,1,1,0,0,0,16,6,22,0,0,0,36,31,0,0,8,92,2,15
1122,786953,735690,0,0.0,1,1200.0,0,0,0,0,720624,1,735737,735689,0,1,0,1,0,1.0,139.14,0,281618.0,1,0,0,0,0,14,6,22,0,0,0,1,60,0,0,8,104,0,0
1123,168879,734255,1,852.0,1,3576.0,1,1,0,1,735304,1,736533,735317,1,1,0,1,0,3.0,345.2,0,202761.0,0,0,1,1,0,24,2,22,0,0,0,39,31,0,3,3,84,0,15
1124,204159,735921,1,1978.0,1,1123.0,1,1,0,0,735967,1,736409,735466,0,1,0,0,0,0.0,0.0,0,92383.0,5,0,1,0,0,29,2,11,0,0,0,38,22,0,1,3,152,0,0
1125,250522,732585,1,0.0,1,1190.0,1,1,0,0,735597,1,736578,735610,1,0,0,0,0,0.0,0.0,1,149729.0,0,0,1,1,0,5,2,7,0,3,0,37,86,0,3,3,163,1,0
1126,496513,732653,1,0.0,1,16598.0,1,1,0,1,735306,1,736363,735317,1,1,0,0,0,0.0,0.0,0,383631.0,0,0,1,1,0,29,2,11,2,0,0,36,65,0,1,8,122,1,1
1127,224788,735747,0,0.0,1,1200.0,0,0,0,0,720624,1,736013,720624,1,1,0,1,0,1.0,223.12,0,55145.0,5,0,1,0,0,16,2,22,0,0,0,36,31,0,2,8,92,1,15
1128,484093,735893,0,2500.0,1,1200.0,0,0,0,0,736540,1,736597,735681,0,0,0,0,0,0.0,0.0,0,154031.0,5,4,0,0,0,26,6,20,0,3,0,38,82,0,6,8,173,2,0
1129,590125,732650,1,0.0,1,16598.0,1,1,0,1,735304,1,736542,735317,1,1,0,0,0,0.0,0.0,1,417384.0,4,0,1,1,0,29,2,11,2,0,0,36,65,0,1,3,152,1,0
1130,233636,732288,1,0.0,1,0.0,1,1,0,1,735302,1,735736,735311,1,1,0,1,0,3.0,429.95,1,69202.0,0,0,1,1,0,16,2,22,0,0,0,38,31,0,1,2,85,1,15
1131,738362,732735,0,0.0,1,0.0,0,0,0,1,735731,1,736622,735744,1,0,0,1,0,1.0,166.01,0,233966.0,1,1,1,1,0,23,1,11,2,0,0,34,66,0,0,2,89,3,3
1132,56846,735915,0,2500.0,1,1200.0,0,0,0,0,720624,1,736558,735562,1,1,0,0,0,0.0,0.0,0,39299.0,5,0,1,0,0,12,6,11,0,0,0,38,18,0,2,3,136,1,0
1133,752474,735158,1,1213.0,1,2400.0,0,0,0,0,720624,1,736496,735380,0,1,0,0,0,0.0,0.0,0,108089.0,1,0,1,0,0,29,2,7,0,3,0,38,65,0,0,8,152,0,0
1134,628368,733491,1,0.0,1,9600.0,0,0,0,1,736378,1,736622,735744,1,1,0,0,0,0.0,0.0,0,140686.0,0,0,1,0,0,23,1,11,2,0,0,34,66,0,1,2,91,1,3
1135,359179,735061,0,0.0,1,1200.0,0,0,0,1,735354,1,736270,735367,1,0,0,0,0,0.0,0.0,0,82386.0,5,0,1,1,0,16,2,22,0,0,0,36,31,0,1,3,92,0,15
1136,361827,735390,0,0.0,1,1200.0,0,0,0,0,720624,1,736626,735750,1,0,0,0,0,0.0,0.0,1,370999.0,1,1,0,0,0,16,5,22,0,0,0,38,31,0,0,8,85,0,15
1137,60830,732646,1,130.0,1,1200.0,0,0,0,1,735326,1,736488,735335,1,1,0,1,0,4.0,7178.46,1,599539.0,1,1,1,0,0,34,2,23,0,1,0,34,9,0,0,3,33,0,3
1138,364244,735579,1,2500.0,1,1200.0,0,0,0,0,736002,1,736614,736017,0,1,0,0,0,0.0,0.0,0,77166.0,5,0,1,0,0,16,6,22,0,0,0,38,31,0,4,3,92,1,15
1139,364997,733946,1,0.0,1,1186.0,1,1,0,1,735494,1,720624,735499,1,1,0,1,0,2.0,424.49,0,171719.0,0,0,1,1,0,16,2,22,0,0,0,38,31,0,4,3,92,0,15
1140,417507,735963,1,2500.0,1,5800.0,0,0,0,0,736160,1,736622,735570,1,1,0,0,1,0.0,0.0,0,201492.0,5,0,1,0,0,24,2,22,0,0,0,33,31,0,4,2,92,1,15
1141,496679,732524,1,0.0,1,646.0,1,1,0,0,735435,1,736619,735436,1,1,0,0,0,0.0,0.0,1,54622.0,0,0,1,1,0,29,2,11,0,0,0,38,18,0,1,2,98,1,0
1142,426849,733321,0,0.0,1,3576.0,1,1,0,1,735320,1,736571,735317,1,1,0,1,1,1.0,538.43,0,174828.0,0,0,1,1,0,24,2,22,0,0,0,39,31,0,3,3,84,0,15
1143,431508,733321,0,0.0,1,3576.0,1,1,0,1,735351,1,736627,735317,1,1,0,0,0,0.0,0.0,0,154690.0,0,0,1,1,0,24,2,22,0,0,0,39,31,0,3,3,84,0,15
1144,479455,733638,0,0.0,1,1200.0,1,1,0,0,735474,1,736534,735499,1,1,0,0,0,0.0,0.0,0,282462.0,4,0,1,1,0,24,6,22,0,0,0,2,31,0,4,2,84,0,15
1145,489652,735373,0,2477.0,1,1200.0,0,1,0,0,735470,1,736530,735479,0,1,0,1,0,2.0,843.98,0,64131.0,5,1,0,0,0,24,2,22,0,0,0,2,31,0,2,8,84,2,15
1146,538173,732288,0,0.0,1,1200.0,0,0,0,0,720624,0,736604,735338,0,1,0,0,0,0.0,0.0,0,130734.0,0,0,0,1,0,16,2,22,0,0,5,38,31,4,1,7,85,0,15
1147,91489,736119,1,1745.0,1,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,26679.0,1,0,1,1,0,22,2,10,0,0,6,22,49,4,0,7,41,1,0
1148,635706,735185,1,2400.0,1,0.0,0,0,0,0,735554,1,736161,735561,0,1,0,0,0,0.0,0.0,0,117939.0,1,0,1,0,0,29,6,11,0,0,0,37,65,0,0,2,152,3,0
1149,307310,732556,1,0.0,1,3590.0,1,1,0,1,720624,1,736621,735346,1,1,0,1,0,2.0,500.13,0,54987.0,0,0,1,1,0,29,2,11,0,0,0,38,65,0,1,2,152,1,0
1150,558302,736178,0,2000.0,1,0.0,0,0,0,0,720624,1,736535,735402,1,0,0,0,0,0.0,0.0,0,51820.0,5,4,0,0,0,14,6,22,0,0,6,27,31,4,6,7,104,3,15
1151,698326,732735,1,13.66,1,9600.0,0,0,0,0,736063,1,736622,735744,1,1,0,0,0,0.0,0.0,0,108483.0,0,0,1,1,0,23,2,11,2,0,0,34,66,0,1,3,89,0,3
1152,698898,732735,1,1999.94,1,9600.0,0,0,0,1,735762,1,736622,735744,1,1,0,1,0,1.0,91.71,0,124307.0,3,0,1,1,0,23,2,11,2,0,0,34,66,0,4,2,89,1,3
1153,626222,733491,1,2500.0,1,9600.0,0,0,0,1,720624,1,736622,735744,1,1,0,0,0,0.0,0.0,0,164799.0,0,0,1,0,0,23,1,11,2,0,0,34,66,0,3,2,89,1,3
1154,597086,735747,1,40.0,1,8400.0,0,0,0,0,736034,1,736583,736003,1,1,0,0,0,0.0,0.0,0,173744.0,5,0,1,0,0,24,2,22,0,0,0,40,31,0,3,3,95,1,15
1155,979649,735214,0,0.0,1,1200.0,0,0,0,0,735299,1,736495,735331,0,1,0,0,0,0.0,0.0,0,62945.0,2,2,1,0,0,23,2,11,0,0,0,33,66,0,5,2,91,0,1
1156,38414,732679,0,589.24,1,1200.0,0,0,0,0,735318,1,736618,735331,1,1,0,1,0,4.0,2050.7,1,332234.0,3,0,1,1,0,35,2,16,0,0,0,1,72,0,1,3,36,1,0
1157,630860,736270,0,2500.0,1,1200.0,0,0,1,0,736605,1,736618,735402,1,0,0,1,0,2.0,2436.86,0,479222.0,5,4,0,0,0,24,6,22,0,0,0,41,31,0,6,8,87,1,15
1158,647082,736354,0,2000.0,1,873.0,1,0,0,0,736392,1,736627,735703,1,0,0,1,0,1.0,669.36,0,88975.0,5,4,0,0,0,24,6,22,0,0,0,37,31,0,6,3,92,2,15
1159,327155,732666,0,2100.0,1,0.0,0,0,0,1,735318,1,736599,735331,1,1,0,1,0,4.0,425.26,0,299789.0,4,0,1,0,0,35,2,16,0,0,0,37,72,0,1,3,36,3,3
1160,664793,735751,1,1905.0,1,8400.0,0,0,0,0,736015,1,736583,736003,1,1,0,0,0,0.0,0.0,0,212736.0,1,1,1,0,0,24,2,22,0,0,0,40,31,0,0,3,92,1,15
1161,712135,736488,0,2500.0,1,857.0,1,0,1,0,736621,1,720624,720624,0,0,0,0,1,0.0,0.0,0,172.0,5,4,0,0,0,24,2,22,0,0,0,1,31,0,6,8,92,1,15
1162,712997,736398,0,2500.0,0,1400.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,440.0,1,1,1,0,1,24,2,22,0,0,0,1,31,0,0,8,92,1,15
1163,714011,736453,0,2500.0,1,1000.0,0,0,1,0,736609,1,736611,736611,0,0,0,0,0,0.0,0.0,0,148965.0,5,4,0,0,0,16,2,22,0,0,0,36,31,0,6,8,92,1,15
1164,415895,735857,1,1301.0,1,980.0,1,0,0,0,735953,1,736627,736227,0,1,0,0,0,0.0,0.0,0,323666.0,5,0,1,0,0,35,2,16,0,0,0,7,72,0,4,8,43,1,3
1165,721800,736559,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,720624,0,1,0,1,0,1.0,2126.66,0,40500.0,5,4,1,0,1,24,2,22,0,0,0,33,31,0,6,8,84,3,15
1166,516140,732666,0,0.0,1,1200.0,0,0,0,0,736328,1,736599,735331,1,1,0,1,0,2.0,375.77,0,234990.0,0,0,1,1,0,35,2,16,0,0,0,37,72,0,1,3,36,1,3
1167,769777,736586,0,2500.0,0,400.0,0,0,1,0,720624,0,720624,735410,0,0,0,0,0,0.0,0.0,0,346914.0,5,4,1,0,0,24,2,22,0,0,0,1,31,0,6,8,95,2,15
1168,769789,736585,0,2500.0,0,400.0,0,0,1,0,736630,0,720624,735410,0,0,0,1,0,1.0,208.96,0,329060.0,5,4,1,0,0,24,2,22,0,0,0,1,31,0,6,8,95,1,15
1169,957031,732936,0,0.0,1,2553.0,1,1,1,1,735315,1,736620,735331,1,1,0,1,0,4.0,495.69,1,176663.0,1,1,1,1,0,35,2,16,0,0,0,1,72,0,0,8,36,0,12
1170,785503,733556,0,0.0,1,1200.0,0,0,0,0,735296,1,720624,735303,1,0,0,1,0,2.0,235.13,1,192443.0,3,3,0,1,0,24,2,22,0,0,0,2,31,0,4,8,84,0,15
1171,800108,733577,1,1081.0,1,1200.0,0,0,0,0,735362,1,736612,735374,1,1,0,0,0,0.0,0.0,1,253200.0,0,0,1,1,0,24,2,22,0,0,0,2,31,0,1,8,84,1,15
1172,34900,732556,1,20.0,1,1200.0,0,0,0,1,736104,1,736535,736185,1,1,0,0,0,0.0,0.0,0,126743.0,5,0,1,1,0,12,2,11,0,0,0,37,74,0,2,3,109,1,3
1173,879845,735751,1,2500.0,1,8400.0,0,0,0,0,736038,1,736474,736003,1,1,0,1,0,4.0,4810.99,0,247207.0,5,0,1,0,0,24,2,22,0,0,0,40,31,0,1,3,95,1,15
1174,896156,735794,1,2500.0,1,5800.0,0,0,0,0,735999,1,736622,736012,1,1,0,0,0,0.0,0.0,0,147918.0,5,0,1,0,0,16,6,22,0,0,0,33,31,0,2,2,92,1,15
1175,996693,735375,0,1271.0,1,1200.0,0,1,0,0,735456,1,736618,735474,1,1,0,0,0,0.0,0.0,0,124435.0,1,1,0,0,0,16,6,22,0,0,0,36,31,0,0,3,92,2,15
1176,28879,735061,1,1291.0,1,1000.0,1,1,0,0,735306,1,736625,735317,1,0,0,0,0,0.0,0.0,0,217713.0,1,1,1,0,0,9,6,24,0,2,0,1,32,0,0,8,49,1,15
1177,30811,735510,1,652.0,1,1200.0,0,0,0,0,735766,1,736041,735778,0,1,0,0,0,0.0,0.0,0,92850.0,1,1,1,0,0,9,2,24,0,2,0,1,32,0,0,8,68,1,15
1178,41266,734478,0,0.0,1,682.0,1,1,0,0,735425,1,736143,735436,1,0,0,1,0,1.0,339.52,1,211351.0,5,1,1,1,0,9,6,24,0,2,0,1,32,0,2,8,49,1,15
1179,49007,732371,0,2500.0,1,1000.0,1,1,0,0,735310,1,736607,735353,1,1,0,1,0,1.0,69.39,1,126642.0,5,1,0,0,0,9,2,24,0,2,0,1,32,0,2,3,49,1,15
1180,49445,732288,0,0.0,1,2200.0,0,1,0,1,736000,1,720624,736017,1,1,0,0,0,0.0,0.0,0,77791.0,0,3,0,1,0,9,2,24,0,2,0,38,32,0,3,8,49,1,15
1181,49486,732288,0,0.0,1,2200.0,0,1,0,1,735986,1,736193,736003,1,1,0,0,0,0.0,0.0,0,134295.0,0,3,1,1,0,9,2,24,0,2,0,38,32,0,1,8,49,1,15
1182,61661,735270,1,7.0,1,1200.0,0,0,0,0,736040,1,720624,736046,0,1,0,0,0,0.0,0.0,0,42850.0,5,3,1,0,0,9,6,24,0,2,0,1,32,0,3,8,29,1,15
1183,64442,732352,0,0.0,0,0.0,0,0,0,1,735804,1,736279,735834,1,1,0,0,0,0.0,0.0,0,84158.0,3,3,0,1,0,9,2,24,0,2,0,39,32,0,1,3,49,3,15
1184,68638,735305,0,2500.0,1,1200.0,0,0,0,0,736026,1,736103,736046,0,1,0,0,0,0.0,0.0,0,45230.0,5,1,0,0,0,9,6,24,0,2,6,23,32,4,2,7,29,1,15
1185,81089,735096,1,2368.0,1,1200.0,0,0,0,0,735501,1,736580,735488,1,0,1,0,0,0.0,0.0,0,126806.0,0,3,1,1,0,9,1,24,0,2,0,1,32,0,1,7,29,1,15
1186,84931,732288,0,0.0,0,1200.0,0,0,0,0,735991,1,736410,736012,0,1,0,0,0,0.0,0.0,0,87980.0,3,3,1,1,0,9,2,24,0,2,0,38,32,0,3,2,29,0,15
1187,568309,736166,0,0.0,1,1070.0,1,1,0,1,736166,1,720624,736180,1,0,0,0,0,0.0,0.0,0,86215.0,5,4,1,0,0,16,2,17,0,2,0,38,54,0,6,3,135,0,0
1188,89201,734081,0,0.0,1,0.0,0,0,0,0,720624,1,736489,735436,0,0,0,0,0,0.0,0.0,0,63374.0,3,3,0,1,0,9,2,24,0,2,0,38,32,0,3,2,29,3,15
1189,96206,733881,0,2500.0,1,0.0,1,1,0,1,735550,1,736153,735575,1,0,0,0,0,0.0,0.0,1,318632.0,3,3,1,1,0,9,2,24,0,2,0,1,32,0,3,3,49,1,15
1190,114341,735214,0,2500.0,1,1000.0,0,0,0,1,735315,1,736430,735331,1,1,0,1,0,1.0,1619.18,0,177528.0,5,3,1,0,0,9,2,24,0,2,0,2,32,0,4,3,49,1,15
1191,114824,735591,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,133638.0,1,1,1,0,0,9,6,24,0,2,6,22,32,4,0,7,29,1,15
1192,116273,735297,1,0.0,1,1200.0,0,0,0,1,735613,1,736422,735624,1,1,0,0,0,0.0,0.0,0,198013.0,5,3,1,0,0,9,6,24,0,2,6,22,32,4,4,7,29,1,15
1193,117561,735257,0,0.0,1,699.0,1,1,0,0,735457,1,736626,735436,1,1,0,0,0,0.0,0.0,0,121907.0,5,3,1,0,0,9,6,24,0,2,0,1,32,0,3,3,49,1,15
1194,117883,735543,0,2500.0,1,1200.0,0,0,0,0,736034,1,720624,736046,0,1,0,0,0,0.0,0.0,0,91971.0,1,1,0,0,0,9,4,24,0,2,0,1,32,0,0,8,49,1,15
1195,124538,735332,0,3.0,1,222.0,1,1,0,1,735611,0,736604,735645,1,1,0,0,1,0.0,0.0,1,266877.0,5,3,1,0,0,9,2,24,0,2,0,1,32,0,1,3,49,1,15
1196,126953,735297,0,2500.0,1,0.0,0,0,0,0,720624,1,736459,736038,0,1,0,0,0,0.0,0.0,0,35930.0,5,3,1,0,0,9,2,24,0,2,0,0,32,0,4,8,49,3,15
1197,127436,735270,1,178.0,1,990.0,1,1,0,0,735977,1,736626,735975,1,1,0,0,0,0.0,0.0,0,292695.0,5,1,1,0,0,9,2,24,0,2,1,0,32,1,2,7,49,1,15
1198,127758,735270,1,0.0,1,0.0,0,0,0,0,720624,1,736626,735984,1,1,0,0,0,0.0,0.0,0,83427.0,5,3,1,0,0,9,2,24,0,2,0,0,32,0,1,8,49,3,15
1199,136506,735470,1,1754.0,1,950.0,1,1,0,0,736000,1,720624,736038,0,1,0,0,0,0.0,0.0,0,121691.0,5,3,1,0,0,9,2,24,0,2,0,1,32,0,4,8,49,1,15
1200,138760,735486,0,2000.0,1,0.0,0,0,0,0,735766,1,736625,735778,0,1,0,0,0,0.0,0.0,0,185354.0,5,3,1,0,0,9,2,24,1,2,0,1,32,0,4,2,49,3,15
1201,697942,732735,1,1807.38,1,9600.0,0,0,0,0,720624,1,736622,735744,1,1,0,0,0,0.0,0.0,0,145316.0,0,0,1,1,0,23,2,11,2,0,0,34,66,0,1,2,144,1,3
1202,170689,735072,0,1226.0,1,0.0,0,0,0,1,735445,1,736627,735436,1,0,0,0,1,0.0,0.0,0,159307.0,5,3,0,1,0,9,4,24,0,2,0,1,32,0,4,2,29,3,15
1203,170883,732651,0,0.0,0,0.0,0,0,0,0,735393,1,736627,735436,1,0,0,0,1,0.0,0.0,0,321334.0,3,1,1,1,0,9,2,24,0,2,0,38,32,0,2,3,29,3,15
1204,173455,735648,0,2500.0,1,1200.0,0,0,0,0,736034,1,736048,736046,0,1,0,0,0,0.0,0.0,0,27101.0,5,3,1,0,0,9,2,24,0,2,0,1,32,0,4,8,29,1,15
1205,178015,732288,0,0.0,1,770.0,1,1,0,1,735425,1,736556,735435,1,1,1,0,0,0.0,0.0,1,231794.0,0,3,1,1,0,9,2,24,0,2,0,1,32,0,4,2,29,0,15
1206,180075,735346,1,625.0,1,1200.0,0,0,0,1,735514,1,736621,735317,1,1,0,1,0,1.0,172.41,0,124239.0,1,1,1,0,0,9,6,24,0,2,0,12,32,0,0,8,68,1,15
1207,136630,732616,1,0.0,1,1200.0,0,0,0,0,735629,1,736619,735638,0,0,0,1,0,1.0,2124.53,0,692181.0,5,0,1,0,0,12,2,11,0,0,0,37,74,0,4,8,109,1,3
