Account,Hm_Start_Dt,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
557949,736090,1,2000.0,0,1200.0,0,0,0,0,736090,1,736487,736394,0,0,0,0,0,0.0,0.0,0,103475.0,5,4,0,0,0,43,6,17,0,2,0,38,40,0,6,2,128,1,0
561922,736173,1,1841.0,1,1200.0,0,0,0,1,736189,1,736257,736240,1,1,0,0,0,0.0,0.0,0,72368.0,5,0,1,0,0,43,2,17,0,2,0,37,40,0,1,8,121,1,0
280958,732556,0,0.0,1,1200.0,0,0,0,0,720624,1,736621,735374,1,1,0,0,0,0.0,0.0,0,124755.0,0,1,1,1,0,35,2,25,0,1,0,38,70,0,0,5,11,0,15
281709,732524,1,0.0,1,0.0,1,1,0,1,735285,1,736619,735295,1,0,1,0,0,0.0,0.0,1,1207225.0,4,0,1,1,0,38,2,25,0,1,0,37,70,0,1,3,37,1,15
625020,733702,1,1174.0,1,1200.0,1,1,0,0,735920,1,736613,736107,0,1,0,1,0,1.0,91.65,0,121453.0,0,0,1,1,0,43,6,17,0,2,0,38,40,0,1,3,105,1,1
647037,736294,0,1920.0,1,1109.0,1,0,0,0,736374,1,736626,736411,1,1,0,1,0,1.0,267.97,0,137913.0,1,0,0,0,0,43,2,17,0,2,0,37,40,0,0,8,128,1,12
822487,733497,1,1808.0,1,1069.0,1,1,0,0,735472,1,736600,735505,1,1,0,0,0,0.0,0.0,1,145160.0,0,0,1,1,0,32,2,17,0,2,0,37,40,0,4,2,106,1,0
330895,734659,0,0.0,1,1086.0,1,0,0,1,735393,1,736523,735402,1,1,0,0,0,0.0,0.0,0,33075.0,1,0,0,1,0,38,2,25,0,1,0,37,70,0,0,3,17,0,15
332339,735963,0,2075.0,1,1200.0,0,0,0,0,720624,0,720624,735773,1,0,0,0,0,0.0,0.0,0,5799.0,5,4,0,0,0,35,2,25,0,1,0,6,70,0,6,8,37,1,15
426468,735983,0,1975.0,0,1200.0,0,0,0,0,720624,0,736464,735464,1,0,0,1,0,2.0,496.71,0,42547.0,5,3,1,0,0,35,2,25,0,1,0,6,70,0,4,8,37,1,15
444763,736474,0,2500.0,1,1000.0,0,0,0,0,736510,1,736608,735571,1,0,0,1,0,4.0,2582.49,0,85593.0,5,4,1,0,0,35,6,25,7,1,0,57,70,0,6,3,11,2,15
87575,735459,0,2500.0,0,0.0,0,0,0,0,735499,1,736612,735488,0,1,0,0,0,0.0,0.0,0,309326.0,5,0,1,0,0,10,2,13,0,2,1,1,44,1,4,7,25,3,12
514237,735747,1,2500.0,0,0.0,0,0,0,0,720624,0,736334,735528,0,0,0,0,0,0.0,0.0,0,54156.0,1,1,1,0,0,35,6,25,16,1,0,37,70,0,0,8,11,3,15
536080,735529,0,1299.0,1,1200.0,0,0,0,0,735572,1,736482,735582,0,1,0,0,0,0.0,0.0,0,17266.0,5,3,1,0,0,38,2,25,0,1,0,37,70,0,4,8,9,0,15
537153,735599,1,0.0,1,0.0,1,1,0,1,735661,1,735708,735673,1,1,1,0,0,0.0,0.0,1,49331.0,5,0,1,0,0,35,2,25,0,1,0,37,70,0,2,8,11,0,15
562520,732556,1,0.0,1,1839.0,1,1,0,1,735334,1,736620,735346,1,0,0,1,0,1.0,2126.66,1,173254.0,5,3,1,1,0,38,2,25,0,1,0,39,70,0,1,3,9,1,15
582492,735006,1,0.0,1,1200.0,0,1,0,1,735407,1,736591,735417,1,0,0,1,0,1.0,337.88,1,65335.0,0,0,1,0,0,35,2,25,0,1,0,37,70,0,4,8,11,0,15
623893,736426,0,2500.0,1,564.0,1,1,0,1,736444,1,736525,736450,1,1,0,0,0,0.0,0.0,0,132711.0,5,4,1,0,0,35,2,25,0,1,0,6,70,0,6,8,11,1,15
624058,736446,0,2500.0,1,0.0,1,0,0,0,736463,1,736626,736555,1,0,0,1,1,1.0,2126.66,0,13793.0,5,4,1,0,0,35,2,25,0,1,0,6,70,0,6,8,11,1,15
630548,736224,0,2000.0,1,1159.0,1,0,0,1,736285,1,736611,736347,1,0,0,1,1,2.0,465.1,0,78853.0,5,4,0,0,0,35,2,25,0,1,0,6,70,0,6,8,11,1,15
210190,735537,0,847.0,0,600.0,0,0,0,0,736615,1,720624,720624,0,1,0,0,0,0.0,0.0,0,143225.0,5,0,1,0,0,1,2,4,0,2,1,2,44,1,1,7,138,1,3
667127,734975,1,1632.0,1,1200.0,0,0,0,1,735305,1,736496,735311,1,0,0,0,0,0.0,0.0,0,76512.0,5,0,1,1,0,35,2,25,0,1,0,36,70,0,4,3,11,1,15
247678,735928,0,2500.0,1,1200.0,1,1,0,0,720624,0,736626,735410,0,0,0,1,0,3.0,1320.38,0,197806.0,5,4,0,0,0,10,2,4,0,2,0,2,44,0,6,7,23,1,1
712831,736399,0,2000.0,1,1200.0,0,0,0,0,736476,1,736558,736481,0,0,0,0,0,0.0,0.0,0,129441.0,5,4,1,0,0,35,2,25,0,1,0,6,70,0,6,3,11,1,15
247839,735928,0,2500.0,1,492.0,1,1,0,0,720624,0,736626,735464,0,0,0,0,0,0.0,0.0,0,399115.0,5,4,0,0,0,10,2,4,0,2,0,2,44,0,6,7,26,1,1
724609,735998,0,2500.0,1,1200.0,0,1,0,0,720624,1,736396,735844,0,0,0,1,0,1.0,167.61,0,160769.0,5,4,0,0,0,35,2,25,0,1,0,37,70,0,6,8,37,1,15
724814,736017,0,2500.0,1,0.0,1,1,0,0,720624,0,736625,735473,0,1,0,1,0,5.0,3510.98,0,143397.0,5,0,2,0,0,35,4,25,0,1,0,34,70,0,4,8,11,1,15
728923,736017,0,2500.0,1,0.0,1,1,0,0,720624,1,736625,735473,0,1,0,1,0,7.0,6708.79,0,240770.0,5,0,2,0,0,35,4,25,0,1,0,34,70,0,1,8,11,1,15
298367,735641,0,201.0,1,1200.0,1,1,0,0,720624,0,736626,735410,0,1,0,0,0,0.0,0.0,0,292442.0,5,3,1,0,0,1,2,4,0,2,0,2,44,0,1,7,86,1,1
728949,736017,0,2500.0,1,0.0,1,1,0,0,736482,0,736625,735473,0,1,0,1,0,3.0,637.39,0,191579.0,5,0,0,0,0,35,2,25,0,1,0,34,70,0,1,8,11,1,15
766628,735675,0,0.0,1,1200.0,0,0,0,0,736059,1,735739,736255,1,1,0,0,1,0.0,0.0,0,32205.0,5,3,1,0,0,35,2,25,0,1,0,37,70,0,4,8,11,0,15
810270,736445,0,0.0,0,1200.0,0,0,0,0,735347,1,736620,735346,1,0,0,1,0,1.0,888.3,0,91720.0,1,1,0,0,0,38,2,25,0,1,0,39,70,0,0,8,9,1,15
330568,735636,0,746.0,1,329.0,1,0,0,0,720624,1,736552,735410,0,1,0,1,1,2.0,2536.97,1,501346.0,1,0,1,0,0,1,2,4,0,2,1,2,44,1,0,7,138,1,1
331212,735636,0,166.0,1,1200.0,0,0,0,0,720624,0,735998,735410,0,1,0,0,0,0.0,0.0,0,250590.0,1,0,1,0,0,1,2,4,0,2,1,2,44,1,0,7,138,1,1
340926,735654,0,1292.0,1,1200.0,1,0,0,0,720624,0,736221,735410,0,1,0,1,0,5.0,1064.84,0,266335.0,5,0,0,0,0,1,2,4,0,2,1,2,44,1,3,7,86,1,1
766605,735624,1,2500.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,218.66,0,555711.0,1,0,0,0,1,1,2,4,1,2,1,2,44,1,0,7,138,1,3
4229,735915,0,2500.0,1,1200.0,0,0,0,1,736158,1,736397,736206,1,0,0,0,0,0.0,0.0,0,170940.0,5,4,0,0,0,43,1,2,0,2,0,37,71,0,6,8,146,1,15
6912,735002,0,1872.0,1,1200.0,0,1,0,0,735368,1,736620,735380,0,0,0,0,0,0.0,0.0,0,78218.0,5,0,1,0,0,43,2,2,2,2,6,25,71,4,1,7,97,1,15
11462,734765,1,0.0,1,1200.0,0,0,0,0,720624,1,736416,735436,1,0,0,1,0,4.0,2000.21,1,234518.0,0,0,1,1,0,43,2,17,0,2,0,1,71,0,1,2,97,0,15
13535,735132,0,127.0,1,1195.0,1,0,0,1,735586,1,736563,735610,1,1,1,1,0,2.0,1350.82,1,190612.0,5,3,1,1,0,43,2,2,0,2,0,2,71,0,1,2,90,2,15
26147,735203,0,2500.0,1,1200.0,0,0,0,0,720624,1,735881,735436,0,1,0,0,0,0.0,0.0,0,61746.0,5,0,1,0,0,43,2,2,1,2,0,1,71,0,1,8,97,2,15
42863,735500,0,1139.3,1,1200.0,0,0,0,0,735675,1,720624,736017,1,0,1,0,0,0.0,0.0,0,3540.0,5,4,1,0,0,43,2,17,0,2,0,1,71,0,6,8,97,1,15
43024,735652,0,2500.0,1,200.0,1,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,24284.0,5,4,1,0,1,43,2,17,0,2,1,1,71,1,6,7,97,2,15
46083,735332,0,1727.0,1,1200.0,0,1,0,0,735417,1,736620,735410,0,1,0,1,0,1.0,269.63,0,141476.0,5,0,1,0,0,43,2,2,2,2,0,25,71,0,4,8,97,1,15
59266,735297,0,2262.0,1,1200.0,0,0,0,0,735516,1,736597,735388,0,1,0,1,0,2.0,315.31,0,249490.0,5,0,0,0,0,43,2,2,0,2,0,51,71,0,1,3,97,1,15
79982,735144,0,2500.0,1,1200.0,0,0,0,1,720624,1,736597,735388,1,1,0,1,0,3.0,543.41,0,114479.0,5,0,1,0,0,43,6,2,0,2,0,1,71,0,2,3,97,0,15
89696,735675,1,444.0,1,1051.0,1,0,0,1,735776,1,736592,735807,1,1,1,1,0,1.0,655.98,1,134964.0,5,0,0,0,0,43,2,2,0,2,0,1,71,0,1,3,146,0,15
89753,734315,0,1300.0,1,1200.0,0,0,0,1,720624,1,720624,720624,1,0,1,0,0,0.0,0.0,1,106961.0,1,1,0,0,0,43,2,17,0,2,0,1,71,0,0,6,97,0,15
121628,735599,0,2186.0,1,1200.0,0,1,0,0,720624,0,720624,735689,1,1,1,0,0,0.0,0.0,1,294986.0,1,0,1,0,0,43,2,2,0,2,6,25,71,4,0,7,97,1,15
131020,735291,0,2500.0,1,1200.0,0,0,0,0,735409,1,736621,735435,0,1,0,0,0,0.0,0.0,0,136274.0,1,1,0,0,0,43,5,17,0,2,6,25,71,4,0,7,97,1,15
133596,735297,1,2033.0,1,0.0,0,0,0,0,735517,1,736620,735388,0,1,0,1,0,1.0,138.7,0,436330.0,5,0,1,0,0,43,2,17,0,2,0,51,71,0,1,3,97,3,15
142022,735300,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,136788.0,2,2,0,0,1,43,6,17,0,2,0,1,71,0,5,8,97,3,15
142183,735297,0,2381.0,1,0.0,0,0,0,1,735531,1,736551,735388,1,0,0,0,0,0.0,0.0,0,60379.0,5,0,1,0,0,43,2,2,0,2,0,51,71,0,2,3,97,3,15
142988,735297,0,2385.0,1,0.0,0,0,0,0,736326,1,736620,735388,0,1,0,1,0,4.0,822.84,0,291231.0,5,0,1,0,0,43,2,2,0,2,0,51,71,0,1,3,97,3,15
164250,735451,0,2250.0,1,1200.0,0,0,0,0,736021,1,736621,735488,0,1,0,1,0,2.0,1138.64,0,153784.0,5,0,1,0,0,43,2,17,0,2,1,1,71,1,4,7,97,1,15
170756,735978,0,920.0,1,743.0,1,1,0,0,736364,1,736615,736415,0,1,0,0,0,0.0,0.0,0,17738.0,2,2,0,0,0,43,2,17,0,2,0,1,71,0,5,8,97,0,15
174747,735717,0,2500.0,1,1200.0,0,0,0,1,736033,1,736343,736051,1,1,0,0,0,0.0,0.0,0,23244.0,1,0,1,0,0,43,6,2,0,2,0,1,71,0,0,8,97,1,15
175896,735867,0,2415.0,1,0.0,0,0,0,0,736360,1,736427,735855,0,0,0,0,0,0.0,0.0,0,47936.0,5,4,0,0,0,43,6,17,0,2,6,25,71,4,6,7,97,3,15
181758,735626,0,1680.0,1,1190.0,1,1,0,0,735679,1,736593,736282,1,1,0,1,0,1.0,2126.66,0,237100.0,5,0,1,0,0,43,2,17,0,2,0,51,71,0,1,8,97,0,15
198683,735831,0,2385.0,1,1200.0,0,0,0,0,736095,1,736193,736180,0,1,0,0,0,0.0,0.0,0,20059.0,2,2,0,0,0,43,2,2,0,2,5,1,71,1,5,7,97,1,15
207270,735732,0,2500.0,0,0.0,0,0,0,0,720624,1,736613,736080,1,1,0,1,0,3.0,1103.52,0,94875.0,5,3,1,0,0,43,2,17,0,2,0,36,71,0,4,8,97,3,15
218433,735794,0,2500.0,1,1190.0,1,1,0,0,735879,1,736542,735992,0,1,0,1,0,1.0,542.55,1,186928.0,5,0,0,0,0,43,4,2,0,2,0,1,71,0,2,8,97,1,15
883452,734534,1,132.0,1,990.0,1,1,0,1,735807,0,736593,735488,1,0,0,1,0,1.0,69.75,0,256571.0,5,3,1,1,0,10,2,13,0,2,1,1,44,1,4,7,25,1,12
231528,735832,0,2500.0,0,0.0,0,0,0,0,735997,1,736625,735388,0,1,0,0,0,0.0,0.0,0,312665.0,5,0,0,0,0,43,2,2,0,2,0,51,71,0,1,8,97,3,15
231850,735832,0,2500.0,0,0.0,0,0,0,0,736278,1,736464,736352,0,1,0,0,0,0.0,0.0,0,232163.0,5,0,0,0,0,43,2,2,0,2,0,51,71,0,4,8,90,3,15
240115,735801,0,2415.0,1,1190.0,1,1,0,0,735907,1,736445,735920,0,1,0,0,0,0.0,0.0,0,20475.0,1,0,0,0,0,43,2,2,0,2,0,1,71,0,0,8,97,1,15
262280,735836,0,2500.0,1,1200.0,0,0,0,1,736060,1,720624,736422,1,1,0,0,0,0.0,0.0,0,2969191.0,5,0,0,0,0,43,2,2,0,2,0,1,71,0,2,8,97,1,15
275053,735937,0,2500.0,1,1190.0,1,0,0,1,736042,1,736558,736191,1,1,0,1,0,2.0,319.08,0,173232.0,5,0,0,0,0,43,2,2,0,2,0,51,71,0,4,8,90,1,15
280007,735969,0,2000.0,1,4200.0,0,1,0,0,736067,1,736131,736080,0,0,0,0,0,0.0,0.0,0,33675.0,5,4,0,0,0,43,6,17,0,2,0,38,71,0,6,2,97,1,15
284284,735998,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,38050.0,5,4,0,0,1,43,6,17,0,2,1,1,71,1,6,7,97,3,15
284904,736119,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,1,0.0,0.0,0,28572.0,5,4,0,0,1,43,6,2,0,2,20,1,71,1,6,7,97,3,15
308864,736182,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,237788.0,1,1,0,0,1,43,2,17,0,2,0,1,71,0,0,8,97,3,15
327165,735963,0,327.0,1,1200.0,1,0,0,1,736042,0,720624,720624,1,1,0,1,0,1.0,549.62,1,90721.0,1,0,0,0,1,43,2,2,0,2,0,1,71,0,0,8,97,1,15
330562,735552,0,2500.0,1,1200.0,0,0,0,0,735737,1,736607,735750,0,1,0,0,0,0.0,0.0,0,139070.0,5,0,1,0,0,43,2,2,0,2,0,25,71,0,1,8,97,1,15
331401,735670,1,1082.0,1,1157.0,1,1,0,0,720624,0,736621,735247,1,1,1,1,0,2.0,831.8,0,182114.0,5,0,1,0,0,43,2,2,0,2,0,51,71,0,1,8,146,1,15
339938,736048,0,2000.0,1,1200.0,0,0,0,0,736066,1,736591,736380,0,0,0,0,0,0.0,0.0,0,102230.0,5,4,0,0,0,43,6,17,0,2,20,51,71,4,6,7,97,2,15
349835,735828,0,1982.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,65732.0,5,4,0,0,1,43,2,2,0,2,0,1,71,0,6,8,97,3,15
352083,735389,0,1064.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,24238.0,1,1,1,0,1,43,4,17,0,2,0,1,71,0,0,8,97,1,15
387628,734164,0,0.0,1,1190.0,1,1,0,1,735797,1,736589,735807,1,1,1,0,0,0.0,0.0,1,383.0,0,1,0,1,0,43,2,2,0,2,0,1,71,0,0,8,97,1,15
419484,735969,0,1351.0,1,1200.0,0,0,0,1,735997,1,720624,736066,1,1,1,1,1,1.0,212.84,0,683313.0,5,0,0,0,0,43,2,17,0,2,0,1,71,0,4,8,97,3,15
428990,732858,0,251.9,1,1200.0,0,0,0,1,735304,1,736627,735317,1,0,0,0,0,0.0,0.0,1,73116.0,0,3,1,1,0,43,4,2,0,2,0,38,71,0,4,2,124,1,15
451140,733603,0,2163.0,0,0.0,0,0,0,0,720624,1,736613,735331,1,0,0,0,0,0.0,0.0,0,90858.0,1,1,0,1,0,43,2,17,0,2,0,36,71,0,0,8,97,3,15
489120,732728,1,0.0,1,0.0,1,0,0,0,735351,1,736626,735360,1,1,0,1,0,4.0,2650.53,1,362073.0,4,0,1,1,0,43,2,2,0,2,0,1,71,0,1,3,97,0,15
535824,735579,1,2500.0,1,1200.0,0,1,0,0,735678,1,736621,735687,1,1,0,0,0,0.0,0.0,1,114079.0,5,0,1,0,0,43,6,2,0,2,0,1,71,0,4,8,124,1,15
538957,735608,0,2500.0,1,1200.0,0,0,0,0,720624,1,736502,735708,0,0,0,0,0,0.0,0.0,0,40084.0,5,4,1,0,0,43,6,17,0,2,0,1,71,0,6,2,97,1,15
543606,735300,0,2500.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,36766.0,2,2,0,0,1,43,4,2,0,2,0,1,71,0,5,8,97,3,15
546684,735331,1,2500.0,0,0.0,0,0,0,0,735366,1,735540,735374,1,0,0,0,0,0.0,0.0,0,2020.0,1,1,1,0,0,43,2,2,0,2,22,1,71,1,0,7,97,3,15
557765,736375,0,2000.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,55924.0,5,4,0,0,1,43,6,17,0,2,20,1,71,1,6,7,97,3,15
558002,736412,0,2000.0,1,1200.0,0,1,0,0,736580,1,736604,736604,0,1,0,0,0,0.0,0.0,0,57238.0,5,0,0,0,0,43,2,17,0,2,0,36,71,0,4,8,97,1,15
558042,736390,0,1841.0,1,1000.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,18071.0,5,1,0,0,1,43,6,2,0,2,9,1,71,1,2,7,97,1,15
558203,736110,0,954.0,1,1200.0,0,0,0,0,720624,1,736619,736129,1,1,0,1,0,2.0,499.08,0,52361.0,5,0,0,0,0,43,2,2,0,2,20,51,71,4,2,7,97,1,15
567235,736423,0,2000.0,1,1200.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,19689.0,5,0,0,0,1,43,2,2,0,2,0,37,71,0,4,8,146,1,15
569114,736199,0,2000.0,1,1010.0,1,0,0,0,736314,1,736621,735879,1,0,0,0,0,0.0,0.0,0,79723.0,5,4,0,0,0,43,6,2,0,2,0,1,71,0,6,8,97,1,15
588241,736493,0,2500.0,0,800.0,0,0,0,0,720624,0,720624,735571,0,1,0,0,0,0.0,0.0,0,487515.0,1,1,0,0,0,43,6,17,0,2,0,1,71,0,0,8,97,1,15
588425,736214,0,2500.0,1,2006.0,1,1,0,0,720624,1,720624,720624,1,1,0,1,0,2.0,2506.5,0,50408.0,1,1,0,0,0,43,2,17,0,2,0,1,71,0,0,8,97,2,15
623943,736220,0,2000.0,1,1200.0,0,0,0,0,736515,1,736621,735317,1,0,0,0,0,0.0,0.0,0,358789.0,5,4,0,0,0,43,6,2,0,2,0,12,71,0,6,8,97,1,15
624001,736227,0,2000.0,0,800.0,0,0,0,0,736364,1,736622,736387,1,0,0,0,0,0.0,0.0,0,38546.0,5,4,1,0,0,43,2,2,0,2,0,1,71,0,6,8,97,2,15
624143,736501,0,2500.0,1,757.0,1,1,0,0,736501,1,720624,736506,1,1,0,1,1,4.0,1325.4,0,29509.0,5,0,1,0,0,43,2,2,0,2,0,39,71,0,1,8,97,2,15
630500,736375,0,868.0,1,1200.0,0,0,0,0,736545,1,736593,736590,0,1,0,0,0,0.0,0.0,0,7187.0,1,1,0,0,0,43,6,17,0,2,0,1,71,0,0,8,97,1,15
649593,736364,0,2000.0,1,1200.0,0,0,1,1,720624,0,736492,736374,1,0,0,0,0,0.0,0.0,0,14458.0,5,4,0,0,0,43,2,17,0,2,0,1,71,0,6,7,97,2,15
683217,735300,0,2500.0,0,0.0,0,0,0,0,736073,0,720624,720624,0,0,0,0,0,0.0,0.0,0,30650.0,2,2,0,0,1,43,4,17,0,2,0,1,71,0,5,8,97,3,15
707793,736447,0,2500.0,1,1000.0,0,0,1,0,736519,1,736549,736542,0,1,0,0,0,0.0,0.0,0,17833.0,2,2,1,0,0,43,2,2,0,2,0,1,71,0,5,8,97,1,15
712226,736412,0,2000.0,0,1200.0,0,0,0,0,720624,0,720624,735338,0,1,0,1,0,1.0,2084.13,0,407169.0,1,1,0,0,0,43,6,17,0,2,16,1,71,1,0,7,97,2,15
712235,736412,0,2000.0,0,1200.0,0,0,0,0,720624,0,736580,720624,0,1,0,0,0,0.0,0.0,0,340635.0,2,2,0,0,1,43,6,2,0,2,3,1,71,1,5,7,97,1,15
179399,735608,0,2500.0,1,99.0,1,1,0,0,720624,0,736627,735647,0,1,0,1,0,2.0,638.52,0,388101.0,5,3,1,0,0,40,2,13,0,2,0,2,51,0,1,7,65,1,12
712887,736404,0,2000.0,0,2200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,204527.0,5,4,0,0,1,43,2,2,0,2,20,1,71,1,6,7,107,2,15
713316,736614,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,5,4,0,0,1,43,2,2,0,2,0,1,71,0,6,8,97,3,15
715252,736565,0,2500.0,1,978.0,1,0,1,0,720624,0,720624,720624,0,1,0,0,1,0.0,0.0,0,46025.0,5,0,0,0,1,43,2,2,0,2,0,36,71,0,6,8,97,1,15
716270,736628,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,5,4,0,0,1,43,2,2,0,2,24,37,71,4,6,8,97,1,15
724859,736606,0,2500.0,0,0.0,0,0,0,0,736605,1,736625,736611,0,1,0,0,0,0.0,0.0,0,579268.0,5,4,0,0,0,43,6,2,0,2,0,36,71,0,6,3,97,3,15
725235,736586,0,2500.0,0,1400.0,0,0,1,0,736586,0,735604,720624,0,1,0,0,0,0.0,0.0,0,0.0,5,0,0,0,1,43,2,2,0,2,0,1,71,0,6,8,97,2,15
746264,736424,0,2000.0,1,1000.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,6334.0,1,1,0,0,1,43,6,17,0,2,0,39,71,0,0,8,97,2,15
769595,736557,0,2500.0,1,2006.0,1,1,0,0,720624,1,720624,720624,0,0,0,0,0,0.0,0.0,0,49509.0,5,4,0,0,0,43,2,2,0,2,0,1,71,0,6,8,97,1,15
769655,736607,0,2500.0,0,0.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,0.0,5,4,0,0,1,43,2,2,0,2,0,34,71,0,6,8,146,3,15
785886,733603,0,966.0,1,0.0,0,0,0,1,735319,1,736613,735331,1,0,0,1,0,7.0,3976.05,0,896890.0,5,3,1,1,0,43,2,17,0,2,0,36,71,0,2,2,97,3,15
787118,734270,0,2500.0,1,1200.0,0,0,0,1,735717,1,736590,735729,1,1,0,1,0,4.0,621.2,0,94579.0,3,1,1,0,0,43,2,17,0,2,0,1,71,0,2,3,97,2,15
803951,734858,0,2034.0,1,1200.0,0,0,0,1,736158,1,736607,736206,1,0,0,0,0,0.0,0.0,0,202835.0,5,1,1,1,0,43,2,17,0,2,0,1,71,0,2,8,97,1,15
814769,735292,0,1180.0,1,1200.0,0,0,0,1,720624,1,736333,735458,1,1,0,1,0,1.0,212.84,0,126084.0,5,0,0,0,0,43,2,2,1,2,1,1,71,1,2,7,97,0,15
827565,735013,0,1886.0,1,2006.0,1,1,0,1,735727,1,736625,735744,1,0,1,1,0,3.0,773.82,1,121248.0,1,1,0,1,0,43,2,2,0,2,0,1,71,0,0,8,124,1,15
896938,733155,0,719.0,1,4200.0,0,1,0,0,735884,1,736131,735898,1,1,0,0,0,0.0,0.0,0,310390.0,3,0,0,1,0,43,2,17,0,2,0,38,71,0,4,2,97,0,15
915468,735362,0,2500.0,1,1190.0,1,1,0,1,735513,1,736525,735473,1,1,1,0,0,0.0,0.0,0,101405.0,1,1,1,0,0,43,2,2,0,2,6,22,71,4,0,8,97,1,15
932571,734660,0,118.0,1,1200.0,0,1,0,1,735292,1,736613,735303,1,0,0,0,0,0.0,0.0,0,129727.0,5,0,1,1,0,43,2,2,0,2,0,1,71,0,1,3,97,0,15
977427,735300,0,2500.0,0,0.0,0,0,0,0,736158,0,720624,720624,0,0,0,0,0,0.0,0.0,0,140644.0,2,2,0,0,1,43,3,17,0,2,0,1,71,0,5,8,97,3,15
999894,734814,0,2500.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,86077.0,2,2,1,0,1,43,6,2,0,2,0,1,71,0,5,3,97,3,15
13168,734907,1,2500.0,1,0.0,0,0,0,1,735789,1,736622,735408,1,0,0,1,0,4.0,3968.03,0,202709.0,0,0,1,0,0,35,0,16,0,0,0,2,72,0,1,8,57,3,15
22114,735096,0,1041.0,1,0.0,0,0,0,0,735306,1,736098,735317,1,0,0,1,0,1.0,926.24,1,315647.0,5,0,0,1,0,35,2,16,0,0,0,1,72,0,4,8,43,3,15
29041,734073,0,2500.0,0,0.0,0,0,0,1,736033,1,736554,736185,1,1,0,0,0,0.0,0.0,0,218530.0,3,0,1,0,0,35,2,16,0,0,0,1,72,0,1,3,43,3,15
34282,735578,1,0.0,1,1200.0,0,0,0,0,735614,1,736577,735624,1,1,0,1,0,14.0,7487.88,0,398654.0,5,0,1,0,0,35,2,16,0,0,0,1,72,0,4,3,62,1,15
435153,733132,1,0.0,1,1200.0,0,0,0,0,735319,1,736600,735331,0,1,0,1,0,1.0,69.57,0,302211.0,0,0,1,1,0,40,2,13,2,2,0,11,51,0,1,8,65,1,0
48304,735333,0,2500.0,1,1200.0,0,0,0,0,720624,1,736619,735388,0,1,0,0,0,0.0,0.0,0,81595.0,1,1,0,0,0,35,2,16,0,0,1,1,72,1,0,7,43,1,15
193392,735654,0,0.0,1,644.0,1,1,0,0,736405,1,736523,736520,0,1,0,1,0,6.0,2340.19,0,159344.0,5,0,1,0,0,35,2,16,0,0,0,1,72,0,1,2,62,1,15
203911,735675,1,2500.0,1,200.0,1,0,0,0,720624,1,736621,735335,0,1,0,0,0,0.0,0.0,0,110166.0,5,0,1,0,0,15,4,10,0,0,0,1,72,0,1,8,10,0,15
221331,733440,0,1653.0,1,0.0,0,0,0,1,720624,1,736622,735408,1,1,0,1,0,3.0,2680.3,0,166835.0,0,0,0,1,0,35,2,16,0,0,0,2,72,0,1,8,43,3,15
